time_s,self_x,self_y,self_z,target_x,target_y,target_z,dist_m,los_angle_v,los_angle_z,d_v_angle_v,d_v_angle_z,ex,ey,vx,vy,vz,detect_w,state
1778392088.1341,-2.1898,15.6037,4.5286,-3.9153,21.2185,4.9235,5.8871,-0.0688,-0.2503,-0.0014,0.2202,56.5000,-173.0000,1.8127,4.6517,-0.7842,155,2
1778392088.1441,-2.1898,15.6037,4.5286,-3.9153,21.2185,4.9235,5.8871,-0.0723,-0.2544,-0.0014,0.2202,61.5000,-186.0000,1.8140,4.6530,-0.7958,155,2
1778392088.1541,-2.1898,15.6037,4.5286,-3.9153,21.2185,4.9235,5.8871,-0.0723,-0.2544,-0.0014,0.2202,61.5000,-186.0000,1.8151,4.6541,-0.8069,155,2
1778392088.1641,-2.1279,15.7597,4.5578,-3.8491,21.2237,4.9119,5.7396,-0.0723,-0.2544,-0.0014,0.2202,61.5000,-186.0000,1.8165,4.6566,-0.8271,155,2
1778392088.1741,-2.1279,15.7597,4.5578,-3.8491,21.2237,4.9119,5.7396,-0.0683,-0.2552,-0.0014,0.2202,61.5000,-186.0000,1.8168,4.6579,-0.8371,155,2
1778392088.1841,-2.1279,15.7597,4.5578,-3.8491,21.2237,4.9119,5.7396,-0.0683,-0.2552,-0.0014,0.2202,61.5000,-186.0000,1.8168,4.6594,-0.8468,158,2
1778392088.1940,-2.1279,15.7597,4.5578,-3.8491,21.2237,4.9119,5.7396,-0.0683,-0.2587,-0.0014,0.2202,65.0000,-195.5000,1.8163,4.6610,-0.8562,167,2
1778392088.2041,-2.0745,15.9159,4.6016,-3.7843,21.2311,4.9130,5.5921,-0.0683,-0.2587,-0.0014,0.2202,65.0000,-195.5000,1.8140,4.6645,-0.8737,167,2
1778392088.2141,-2.0745,15.9159,4.6016,-3.7843,21.2311,4.9130,5.5921,-0.0683,-0.2587,-0.0014,0.2202,65.0000,-195.5000,1.8121,4.6664,-0.8818,167,2
1778392088.2241,-2.0745,15.9159,4.6016,-3.7843,21.2311,4.9130,5.5921,-0.0617,-0.2636,-0.0014,0.2202,69.5000,-198.0000,1.8097,4.6686,-0.8897,167,2
1778392088.2341,-2.0286,16.0705,4.6376,-3.6998,21.2373,4.9448,5.4391,-0.0617,-0.2636,-0.0014,0.2202,69.5000,-198.0000,1.8068,4.6709,-0.8979,174,2
1778392088.2441,-2.0286,16.0705,4.6376,-3.6998,21.2373,4.9448,5.4391,-0.0654,-0.2715,0.0124,0.1354,79.0000,-211.0000,1.7997,4.6757,-0.9142,174,2
1778392088.2541,-2.0286,16.0705,4.6376,-3.6998,21.2373,4.9448,5.4391,-0.0654,-0.2715,0.0124,0.1354,79.0000,-211.0000,1.7954,4.6783,-0.9222,174,2
1778392088.2641,-1.9861,16.2128,4.6655,-3.6405,21.2438,4.9634,5.3044,-0.0654,-0.2715,0.0124,0.1354,79.0000,-211.0000,1.7906,4.6809,-0.9300,183,2
1778392088.2741,-1.9861,16.2128,4.6655,-3.6405,21.2438,4.9634,5.3044,-0.0599,-0.2821,0.0124,0.1354,90.5000,-217.0000,1.7856,4.6836,-0.9378,183,2
1778392088.2841,-1.9861,16.2128,4.6655,-3.6405,21.2438,4.9634,5.3044,-0.0599,-0.2821,0.0124,0.1354,90.5000,-217.0000,1.7741,4.6891,-0.9543,183,2
1778392088.2941,-1.9861,16.2128,4.6655,-3.6405,21.2438,4.9634,5.3044,-0.0534,-0.2839,0.0124,0.1354,90.5000,-217.0000,1.7678,4.6920,-0.9624,192,2
1778392088.3041,-1.9309,16.3673,4.6961,-3.5767,21.2546,4.9623,5.1638,-0.0534,-0.2839,0.0124,0.1354,90.5000,-217.0000,1.7611,4.6950,-0.9706,192,2
1778392088.3141,-1.9309,16.3673,4.6961,-3.5767,21.2546,4.9623,5.1638,-0.0534,-0.2839,0.0124,0.1354,90.5000,-217.0000,1.7537,4.6981,-0.9787,192,2
1778392088.3241,-1.9309,16.3673,4.6961,-3.5767,21.2546,4.9623,5.1638,-0.0463,-0.2940,0.0888,0.0453,102.0000,-217.5000,1.7377,4.7047,-0.9940,192,2
1778392088.3341,-1.8841,16.5333,4.7352,-3.5190,21.2615,4.9561,5.0077,-0.0463,-0.2940,0.0888,0.0453,102.0000,-217.5000,1.7291,4.7080,-1.0011,188,2
1778392088.3441,-1.8841,16.5333,4.7352,-3.5190,21.2615,4.9561,5.0077,-0.0568,-0.2990,0.0888,0.0453,105.0000,-243.0000,1.7199,4.7114,-1.0076,188,2
1778392088.3541,-1.8841,16.5333,4.7352,-3.5190,21.2615,4.9561,5.0077,-0.0568,-0.2990,0.0888,0.0453,105.0000,-243.0000,1.7106,4.7146,-1.0116,188,2
1778392088.3641,-1.8262,16.6893,4.7499,-3.4661,21.2667,4.9406,4.8660,-0.0568,-0.2990,0.0888,0.0453,105.0000,-243.0000,1.6921,4.7203,-1.0078,194,2
1778392088.3742,-1.8262,16.6893,4.7499,-3.4661,21.2667,4.9406,4.8660,-0.0473,-0.3020,0.0888,0.0453,105.0000,-241.0000,1.6825,4.7230,-1.0035,194,2
1778392088.3841,-1.8262,16.6893,4.7499,-3.4661,21.2667,4.9406,4.8660,-0.0473,-0.3020,0.0888,0.0453,105.0000,-241.0000,1.6726,4.7257,-0.9987,194,2
1778392088.3941,-1.8262,16.6893,4.7499,-3.4661,21.2667,4.9406,4.8660,-0.0433,-0.3037,0.0888,0.0453,105.0000,-241.0000,1.6623,4.7285,-0.9934,206,2
1778392088.4041,-1.7775,16.8472,4.7862,-3.4020,21.2641,4.9386,4.7086,-0.0433,-0.3037,0.0888,0.0453,105.0000,-241.0000,1.6406,4.7339,-0.9817,206,2
1778392088.4141,-1.7775,16.8472,4.7862,-3.4020,21.2641,4.9386,4.7086,-0.0433,-0.3037,0.0888,0.0453,105.0000,-241.0000,1.6290,4.7367,-0.9755,206,2
1778392088.4241,-1.7775,16.8472,4.7862,-3.4020,21.2641,4.9386,4.7086,-0.0377,-0.3151,0.1233,-0.0391,116.0000,-245.5000,1.6171,4.7394,-0.9693,206,2
1778392088.4341,-1.7328,16.9968,4.8179,-3.3435,21.2613,4.9477,4.5604,-0.0377,-0.3151,0.1233,-0.0391,116.0000,-245.5000,1.6049,4.7422,-0.9630,216,2
1778392088.4441,-1.7328,16.9968,4.8179,-3.3435,21.2613,4.9477,4.5604,-0.0345,-0.3317,0.1233,-0.0391,137.0000,-248.5000,1.5790,4.7478,-0.9500,216,2
1778392088.4541,-1.7328,16.9968,4.8179,-3.3435,21.2613,4.9477,4.5604,-0.0345,-0.3317,0.1233,-0.0391,137.0000,-248.5000,1.5659,4.7504,-0.9420,216,2
1778392088.4641,-1.6746,17.1474,4.8361,-3.2826,21.2577,4.9408,4.4149,-0.0345,-0.3317,0.1233,-0.0391,137.0000,-248.5000,1.5527,4.7530,-0.9330,219,2
1778392088.4741,-1.6746,17.1474,4.8361,-3.2826,21.2577,4.9408,4.4149,-0.0312,-0.3471,0.1493,-0.1670,153.5000,-255.0000,1.5393,4.7554,-0.9235,219,2
1778392088.4841,-1.6746,17.1474,4.8361,-3.2826,21.2577,4.9408,4.4149,-0.0312,-0.3471,0.1493,-0.1670,153.5000,-255.0000,1.5112,4.7605,-0.9042,219,2
1778392088.4941,-1.6746,17.1474,4.8361,-3.2826,21.2577,4.9408,4.4149,-0.0352,-0.3482,0.1493,-0.1670,149.5000,-267.0000,1.4967,4.7630,-0.8947,219,2
1778392088.5041,-1.6348,17.3044,4.8733,-3.2374,21.2540,4.9497,4.2630,-0.0352,-0.3482,0.1493,-0.1670,149.5000,-267.0000,1.4818,4.7655,-0.8853,219,2
1778392088.5141,-1.6348,17.3044,4.8733,-3.2374,21.2540,4.9497,4.2630,-0.0352,-0.3482,0.1493,-0.1670,149.5000,-267.0000,1.4665,4.7680,-0.8758,219,2
1778392088.5241,-1.6348,17.3044,4.8733,-3.2374,21.2540,4.9497,4.2630,-0.0307,-0.3514,0.1493,-0.1670,149.5000,-267.0000,1.4341,4.7729,-0.8590,219,2
1778392088.5341,-1.5914,17.4605,4.8997,-3.1694,21.2569,4.9436,4.1115,-0.0307,-0.3514,0.1493,-0.1670,149.5000,-267.0000,1.4170,4.7754,-0.8518,225,2
1778392088.5443,-1.5914,17.4605,4.8997,-3.1694,21.2569,4.9436,4.1115,-0.0166,-0.3508,0.1493,-0.1670,145.5000,-253.0000,1.3991,4.7779,-0.8452,225,2
1778392088.5541,-1.5914,17.4605,4.8997,-3.1694,21.2569,4.9436,4.1115,-0.0166,-0.3508,0.1493,-0.1670,145.5000,-253.0000,1.3805,4.7803,-0.8389,225,2
1778392088.5641,-1.5499,17.6145,4.9069,-3.1240,21.2658,4.9504,3.9764,-0.0166,-0.3508,0.1493,-0.1670,145.5000,-253.0000,1.3614,4.7826,-0.8328,237,2
1778392088.5741,-1.5499,17.6145,4.9069,-3.1240,21.2658,4.9504,3.9764,-0.0140,-0.3630,0.1493,-0.1670,156.5000,-258.5000,1.3219,4.7870,-0.8187,237,2
1778392088.5841,-1.5499,17.6145,4.9069,-3.1240,21.2658,4.9504,3.9764,-0.0140,-0.3630,0.1493,-0.1670,156.5000,-258.5000,1.3016,4.7889,-0.8105,237,2
1778392088.5941,-1.5076,17.7735,4.9289,-3.0699,21.2637,4.9331,3.8239,-0.0096,-0.3671,0.2356,-0.2470,156.5000,-258.5000,1.2811,4.7908,-0.8018,246,2
1778392088.6041,-1.5076,17.7735,4.9289,-3.0699,21.2637,4.9331,3.8239,-0.0096,-0.3671,0.2356,-0.2470,156.5000,-258.5000,1.2384,4.7940,-0.7845,246,2
1778392088.6141,-1.5076,17.7735,4.9289,-3.0699,21.2637,4.9331,3.8239,-0.0096,-0.3671,0.2356,-0.2470,156.5000,-258.5000,1.2163,4.7955,-0.7762,246,2
1778392088.6241,-1.5076,17.7735,4.9289,-3.0699,21.2637,4.9331,3.8239,0.0008,-0.3900,0.2772,-0.3384,183.0000,-256.0000,1.1945,4.7969,-0.7660,246,2
1778392088.6341,-1.4734,17.9305,4.9587,-3.0136,21.2706,4.9282,3.6783,0.0008,-0.3900,0.2772,-0.3384,183.0000,-256.0000,1.1735,4.7979,-0.7519,251,2
1778392088.6441,-1.4734,17.9305,4.9587,-3.0136,21.2706,4.9282,3.6783,0.0080,-0.4092,0.2772,-0.3384,208.5000,-254.0000,1.1331,4.7993,-0.7149,255,2
1778392088.6541,-1.4734,17.9305,4.9587,-3.0136,21.2706,4.9282,3.6783,0.0080,-0.4092,0.2772,-0.3384,208.5000,-254.0000,1.1138,4.7996,-0.6922,255,2
1778392088.6641,-1.4365,18.0908,4.9821,-2.9535,21.2682,4.9395,3.5213,0.0080,-0.4092,0.2772,-0.3384,208.5000,-254.0000,1.0951,4.7998,-0.6674,255,2
1778392088.6741,-1.4365,18.0908,4.9821,-2.9535,21.2682,4.9395,3.5213,0.0102,-0.4115,0.3149,-0.4245,204.5000,-251.5000,1.0763,4.7998,-0.6414,255,2
1778392088.6841,-1.4365,18.0908,4.9821,-2.9535,21.2682,4.9395,3.5213,0.0102,-0.4115,0.3149,-0.4245,204.5000,-251.5000,1.0387,4.7992,-0.5875,255,2
1778392088.6941,-1.3903,18.2461,5.0397,-2.8928,21.2699,4.9401,3.3780,0.0095,-0.4163,0.3149,-0.4245,204.5000,-251.5000,1.0199,4.7986,-0.5597,261,2
1778392088.7041,-1.3903,18.2461,5.0397,-2.8928,21.2699,4.9401,3.3780,0.0095,-0.4163,0.3149,-0.4245,204.5000,-251.5000,1.0010,4.7979,-0.5305,261,2
1778392088.7141,-1.3903,18.2461,5.0397,-2.8928,21.2699,4.9401,3.3780,0.0095,-0.4163,0.3149,-0.4245,204.5000,-251.5000,0.9822,4.7969,-0.5005,261,2
1778392088.7241,-1.3903,18.2461,5.0397,-2.8928,21.2699,4.9401,3.3780,0.0120,-0.4097,0.3149,-0.4245,189.5000,-240.5000,0.9441,4.7945,-0.4401,261,2
1778392088.7341,-1.3827,18.4017,5.0676,-2.8359,21.2720,4.9377,3.2198,0.0120,-0.4097,0.3149,-0.4245,189.5000,-240.5000,0.9245,4.7930,-0.4107,275,2
1778392088.7441,-1.3827,18.4017,5.0676,-2.8359,21.2720,4.9377,3.2198,0.0182,-0.4225,0.3149,-0.4245,202.5000,-231.5000,0.9040,4.7911,-0.3817,275,2
1778392088.7541,-1.3827,18.4017,5.0676,-2.8359,21.2720,4.9377,3.2198,0.0182,-0.4225,0.3149,-0.4245,202.5000,-231.5000,0.8832,4.7891,-0.3532,275,2
1778392088.7641,-1.3649,18.5706,5.0689,-2.7676,21.2703,4.9447,3.0449,0.0182,-0.4225,0.3149,-0.4245,202.5000,-231.5000,0.8622,4.7869,-0.3247,291,2
1778392088.7741,-1.3649,18.5706,5.0689,-2.7676,21.2703,4.9447,3.0449,0.0259,-0.4500,0.3778,-0.5785,236.5000,-227.5000,0.8192,4.7819,-0.2672,291,2
1778392088.7841,-1.3649,18.5706,5.0689,-2.7676,21.2703,4.9447,3.0449,0.0259,-0.4500,0.3778,-0.5785,236.5000,-227.5000,0.7972,4.7790,-0.2385,296,2
1778392088.7941,-1.3251,18.7241,5.0600,-2.7130,21.2763,4.9357,2.9078,0.0352,-0.4719,0.4150,-0.6662,264.0000,-220.0000,0.7747,4.7760,-0.2102,296,2
1778392088.8041,-1.3251,18.7241,5.0600,-2.7130,21.2763,4.9357,2.9078,0.0352,-0.4719,0.4150,-0.6662,264.0000,-220.0000,0.7306,4.7693,-0.1500,296,2
1778392088.8141,-1.3251,18.7241,5.0600,-2.7130,21.2763,4.9357,2.9078,0.0352,-0.4719,0.4150,-0.6662,264.0000,-220.0000,0.7092,4.7658,-0.1175,305,2
1778392088.8241,-1.3251,18.7241,5.0600,-2.7130,21.2763,4.9357,2.9078,0.0371,-0.4802,0.4150,-0.6662,267.5000,-214.5000,0.6883,4.7622,-0.0833,305,2
1778392088.8341,-1.3135,18.8800,5.0686,-2.6646,21.2768,4.9360,2.7546,0.0371,-0.4802,0.4150,-0.6662,267.5000,-214.5000,0.6681,4.7585,-0.0472,305,2
1778392088.8441,-1.3135,18.8800,5.0686,-2.6646,21.2768,4.9360,2.7546,0.0349,-0.4843,0.4150,-0.6662,267.5000,-214.5000,0.6281,4.7506,0.0285,305,2
1778392088.8541,-1.3135,18.8800,5.0686,-2.6646,21.2768,4.9360,2.7546,0.0349,-0.4843,0.4150,-0.6662,267.5000,-214.5000,0.6082,4.7463,0.0669,318,2
1778392088.8641,-1.2871,19.0378,5.0489,-2.6149,21.2867,4.9414,2.6139,0.0349,-0.4843,0.4150,-0.6662,267.5000,-214.5000,0.5880,4.7418,0.1049,318,2
1778392088.8741,-1.2871,19.0378,5.0489,-2.6149,21.2867,4.9414,2.6139,0.0305,-0.4809,0.4150,-0.6662,251.0000,-203.0000,0.5670,4.7369,0.1424,318,2
1778392088.8841,-1.2871,19.0378,5.0489,-2.6149,21.2867,4.9414,2.6139,0.0305,-0.4809,0.4150,-0.6662,251.0000,-203.0000,0.5230,4.7259,0.2144,318,2
1778392088.8941,-1.2807,19.1926,5.0529,-2.5553,21.2942,4.9338,2.4608,0.0236,-0.4893,0.4150,-0.6662,251.0000,-203.0000,0.5001,4.7199,0.2492,336,2
1778392088.9044,-1.2807,19.1926,5.0529,-2.5553,21.2942,4.9338,2.4608,0.0236,-0.4893,0.4150,-0.6662,251.0000,-203.0000,0.4768,4.7134,0.2839,336,2
1778392088.9141,-1.2807,19.1926,5.0529,-2.5553,21.2942,4.9338,2.4608,0.0236,-0.4893,0.4150,-0.6662,251.0000,-203.0000,0.4529,4.7067,0.3180,336,2
1778392088.9241,-1.2542,19.3415,5.0540,-2.5129,21.3075,4.9365,2.3374,0.0260,-0.5003,0.3779,-0.7798,260.0000,-193.0000,0.4034,4.6920,0.3837,336,2
1778392088.9341,-1.2542,19.3415,5.0540,-2.5129,21.3075,4.9365,2.3374,0.0260,-0.5003,0.3779,-0.7798,260.0000,-193.0000,0.3774,4.6840,0.4152,351,2
1778392088.9441,-1.2542,19.3415,5.0540,-2.5129,21.3075,4.9365,2.3374,0.0317,-0.5277,0.4010,-0.8896,293.5000,-191.0000,0.3507,4.6756,0.4456,351,2
1778392088.9541,-1.2542,19.3415,5.0540,-2.5129,21.3075,4.9365,2.3374,0.0317,-0.5277,0.4010,-0.8896,293.5000,-191.0000,0.3227,4.6667,0.4736,351,2
1778392088.9641,-1.2398,19.4959,5.0371,-2.4418,21.3037,4.9344,2.1734,0.0317,-0.5277,0.4010,-0.8896,293.5000,-191.0000,0.2605,4.6468,0.5188,366,2
1778392088.9741,-1.2398,19.4959,5.0371,-2.4418,21.3037,4.9344,2.1734,0.0302,-0.5665,0.3947,-1.0447,336.0000,-205.5000,0.2278,4.6361,0.5388,366,2
1778392088.9841,-1.2398,19.4959,5.0371,-2.4418,21.3037,4.9344,2.1734,0.0302,-0.5665,0.3947,-1.0447,336.0000,-205.5000,0.1944,4.6251,0.5581,392,2
1778392088.9941,-1.2133,19.6471,5.0266,-2.3803,21.3075,4.9284,2.0319,0.0146,-0.5835,0.3947,-1.0447,344.0000,-230.0000,0.1606,4.6136,0.5768,392,2
1778392089.0041,-1.2133,19.6471,5.0266,-2.3803,21.3075,4.9284,2.0319,0.0146,-0.5835,0.3947,-1.0447,344.0000,-230.0000,0.0867,4.5876,0.6038,392,2
1778392089.0141,-1.2133,19.6471,5.0266,-2.3803,21.3075,4.9284,2.0319,0.0146,-0.5835,0.3947,-1.0447,344.0000,-230.0000,0.0465,4.5731,0.6122,392,2
1778392089.0241,-1.2155,19.7987,5.0113,-2.3163,21.3108,4.9409,1.8718,0.0054,-0.5956,0.2958,-1.1609,344.0000,-230.0000,0.0044,4.5574,0.6174,392,2
1778392089.0342,-1.2155,19.7987,5.0113,-2.3163,21.3108,4.9409,1.8718,0.0054,-0.5956,0.2958,-1.1609,344.0000,-230.0000,-0.0401,4.5403,0.6190,427,2
1778392089.0441,-1.2155,19.7987,5.0113,-2.3163,21.3108,4.9409,1.8718,-0.0027,-0.5891,0.2958,-1.1609,324.5000,-221.5000,-0.1358,4.5017,0.6131,427,2
1778392089.0541,-1.2155,19.7987,5.0113,-2.3163,21.3108,4.9409,1.8718,-0.0027,-0.5891,0.2958,-1.1609,324.5000,-221.5000,-0.1906,4.4788,0.5985,466,2
1778392089.0641,-1.2259,19.9449,4.9800,-2.2651,21.3077,4.9287,1.7146,-0.0027,-0.5891,0.2958,-1.1609,324.5000,-221.5000,-0.2488,4.4538,0.5786,466,2
1778392089.0741,-1.2259,19.9449,4.9800,-2.2651,21.3077,4.9287,1.7146,-0.0231,-0.6106,0.1818,-1.2211,327.0000,-233.0000,-0.3095,4.4270,0.5555,466,2
1778392089.0841,-1.2259,19.9449,4.9800,-2.2651,21.3077,4.9287,1.7146,-0.0231,-0.6106,0.1818,-1.2211,327.0000,-233.0000,-0.4335,4.3696,0.5058,466,2
1778392089.0941,-1.2282,20.0912,4.9697,-2.2117,21.3104,4.9243,1.5670,-0.0347,-0.6232,0.1818,-1.2211,327.0000,-233.0000,-0.4937,4.3405,0.4847,502,2
1778392089.1041,-1.2282,20.0912,4.9697,-2.2117,21.3104,4.9243,1.5670,-0.0347,-0.6232,0.1818,-1.2211,327.0000,-233.0000,-0.5507,4.3119,0.4704,502,2
1778392089.1141,-1.2282,20.0912,4.9697,-2.2117,21.3104,4.9243,1.5670,-0.0347,-0.6232,0.1818,-1.2211,327.0000,-233.0000,-0.6054,4.2837,0.4601,524,2
1778392089.1241,-1.2354,20.2380,4.9430,-2.1691,21.3015,4.9360,1.4152,-0.0449,-0.7047,0.0943,-1.5975,418.0000,-291.0000,-0.7135,4.2260,0.4402,524,2
1778392089.1342,-1.2354,20.2380,4.9430,-2.1691,21.3015,4.9360,1.4152,-0.0449,-0.7047,0.0943,-1.5975,418.0000,-291.0000,-0.7693,4.1956,0.4262,524,2
1778392089.1441,-1.2354,20.2380,4.9430,-2.1691,21.3015,4.9360,1.4152,-0.0570,-0.7136,0.0943,-1.5975,418.0000,-291.0000,-0.8261,4.1641,0.4085,541,2
1778392089.1541,-1.2354,20.2380,4.9430,-2.1691,21.3015,4.9360,1.4152,-0.0570,-0.7136,0.0943,-1.5975,418.0000,-291.0000,-0.8826,4.1322,0.3893,541,2
1778392089.1641,-1.2757,20.3672,4.9030,-2.1164,21.2867,4.9704,1.2478,-0.0570,-0.7136,0.0943,-1.5975,418.0000,-291.0000,-0.9909,4.0697,0.3531,541,2
1778392089.1741,-1.2757,20.3672,4.9030,-2.1164,21.2867,4.9704,1.2478,-0.0645,-0.6764,0.0162,-1.4844,366.5000,-237.5000,-1.0439,4.0381,0.3335,541,2
1778392089.1841,-1.2757,20.3672,4.9030,-2.1164,21.2867,4.9704,1.2478,-0.0645,-0.6764,0.0162,-1.4844,366.5000,-237.5000,-1.0967,4.0058,0.3109,541,2
1778392089.4291,-1.5738,21.1717,4.8768,-1.7988,21.3770,5.0436,0.3473,-0.0771,-0.6819,0.0162,-1.4844,366.5000,-237.5000,-4.2163,1.4351,-0.0803,-1,4

# ========== 统计摘要 ==========
# 总检测帧数,130
# 累计丢失帧数,0
# 最近接距离(m),0.3473
# 命中时刻(s),1778392089.4291
