time_s,self_x,self_y,self_z,target_x,target_y,target_z,dist_m,los_angle_v,los_angle_z,d_v_angle_v,d_v_angle_z,ex,ey,vx,vy,vz,detect_w,state
1778393666.1205,9.2764,7.1596,7.6713,7.0768,18.1820,4.8366,11.5917,0.2660,-0.2310,0.1681,-0.9440,196.5000,253.5000,-1.8094,3.6849,1.5992,85,2
1778393666.1303,9.2764,7.1596,7.6713,7.0768,18.1820,4.8366,11.5917,0.2589,-0.2404,0.1681,-0.9440,196.5000,253.5000,-1.8409,3.6766,1.5980,86,2
1778393666.1403,9.2764,7.1596,7.6713,7.0768,18.1820,4.8366,11.5917,0.2589,-0.2404,0.1681,-0.9440,196.5000,253.5000,-1.8723,3.6680,1.5970,86,2
1778393666.1503,9.2257,7.2827,7.6152,7.0448,18.1633,4.8420,11.4383,0.2669,-0.2309,0.1681,-0.9440,184.5000,276.5000,-1.9034,3.6592,1.5963,87,2
1778393666.1603,9.2257,7.2827,7.6152,7.0448,18.1633,4.8420,11.4383,0.2669,-0.2309,0.1681,-0.9440,184.5000,276.5000,-1.9648,3.6415,1.5957,87,2
1778393666.1703,9.2257,7.2827,7.6152,7.0448,18.1633,4.8420,11.4383,0.2669,-0.2309,0.1681,-0.9440,184.5000,276.5000,-1.9951,3.6325,1.5957,87,2
1778393666.1803,9.2257,7.2827,7.6152,7.0448,18.1633,4.8420,11.4383,0.2606,-0.2396,0.1681,-0.9440,184.5000,276.5000,-2.0252,3.6233,1.5959,89,2
1778393666.1903,9.1829,7.3998,7.5652,6.9982,18.1518,4.8353,11.3062,0.2606,-0.2396,0.1681,-0.9440,184.5000,276.5000,-2.0550,3.6140,1.5962,89,2
1778393666.2003,9.1829,7.3998,7.5652,6.9982,18.1518,4.8353,11.3062,0.2620,-0.2375,0.1681,-0.9440,178.5000,285.0000,-2.1140,3.5953,1.5973,89,2
1778393666.2103,9.1829,7.3998,7.5652,6.9982,18.1518,4.8353,11.3062,0.2620,-0.2375,0.1681,-0.9440,178.5000,285.0000,-2.1430,3.5858,1.5980,89,2
1778393666.2203,9.1286,7.5141,7.5329,6.9550,18.1508,4.8298,11.1880,0.2620,-0.2375,0.1681,-0.9440,178.5000,285.0000,-2.1718,3.5763,1.5988,89,2
1778393666.2303,9.1286,7.5141,7.5329,6.9550,18.1508,4.8298,11.1880,0.2586,-0.2455,0.1681,-0.9440,178.5000,285.0000,-2.2003,3.5668,1.5997,91,2
1778393666.2403,9.1286,7.5141,7.5329,6.9550,18.1508,4.8298,11.1880,0.2586,-0.2455,0.1681,-0.9440,178.5000,285.0000,-2.2566,3.5477,1.6016,91,2
1778393666.2503,9.0506,7.6450,7.4770,6.9284,18.1504,4.8161,11.0429,0.2626,-0.2361,0.1681,-0.9440,161.5000,299.5000,-2.2843,3.5381,1.6026,95,2
1778393666.2603,9.0506,7.6450,7.4770,6.9284,18.1504,4.8161,11.0429,0.2626,-0.2361,0.1681,-0.9440,161.5000,299.5000,-2.3118,3.5287,1.6038,95,2
1778393666.2703,9.0506,7.6450,7.4770,6.9284,18.1504,4.8161,11.0429,0.2626,-0.2361,0.1681,-0.9440,161.5000,299.5000,-2.3391,3.5192,1.6050,95,2
1778393666.2803,9.0506,7.6450,7.4770,6.9284,18.1504,4.8161,11.0429,0.2624,-0.2417,0.1681,-0.9440,161.5000,299.5000,-2.3926,3.5005,1.6073,97,2
1778393666.2903,8.9810,7.7607,7.4261,6.8934,18.1401,4.8228,10.9026,0.2624,-0.2417,0.1681,-0.9440,161.5000,299.5000,-2.4191,3.4914,1.6084,97,2
1778393666.3003,8.9810,7.7607,7.4261,6.8934,18.1401,4.8228,10.9026,0.2604,-0.2392,0.1681,-0.9440,149.5000,299.5000,-2.4451,3.4822,1.6097,97,2
1778393666.3103,8.9810,7.7607,7.4261,6.8934,18.1401,4.8228,10.9026,0.2604,-0.2392,0.1681,-0.9440,149.5000,299.5000,-2.4709,3.4732,1.6108,101,2
1778393666.3203,8.9062,7.8648,7.3735,6.8570,18.1283,4.8605,10.7635,0.2604,-0.2392,0.1681,-0.9440,149.5000,299.5000,-2.5215,3.4555,1.6130,101,2
1778393666.3303,8.9062,7.8648,7.3735,6.8570,18.1283,4.8605,10.7635,0.2616,-0.2370,0.1681,-0.9440,136.5000,302.5000,-2.5465,3.4468,1.6140,101,2
1778393666.3403,8.9062,7.8648,7.3735,6.8570,18.1283,4.8605,10.7635,0.2616,-0.2370,0.1681,-0.9440,136.5000,302.5000,-2.5710,3.4383,1.6150,101,2
1778393666.3503,8.8515,7.9866,7.3022,6.8362,18.1306,4.8537,10.6281,0.2563,-0.2343,0.1681,-0.9440,125.0000,296.0000,-2.5953,3.4298,1.6160,106,2
1778393666.3603,8.8515,7.9866,7.3022,6.8362,18.1306,4.8537,10.6281,0.2563,-0.2343,0.1681,-0.9440,125.0000,296.0000,-2.6429,3.4133,1.6179,106,2
1778393666.3703,8.8515,7.9866,7.3022,6.8362,18.1306,4.8537,10.6281,0.2563,-0.2343,0.1681,-0.9440,125.0000,296.0000,-2.6662,3.4052,1.6187,106,2
1778393666.3803,8.8515,7.9866,7.3022,6.8362,18.1306,4.8537,10.6281,0.2595,-0.2416,0.1681,-0.9440,125.0000,296.0000,-2.6893,3.3972,1.6195,110,2
1778393666.3903,8.7747,8.1065,7.2699,6.7894,18.1350,4.8834,10.4980,0.2595,-0.2416,0.1681,-0.9440,125.0000,296.0000,-2.7120,3.3894,1.6203,110,2
1778393666.4003,8.7747,8.1065,7.2699,6.7894,18.1350,4.8834,10.4980,0.2565,-0.2378,0.1681,-0.9440,113.0000,292.5000,-2.7564,3.3742,1.6217,110,2
1778393666.4103,8.7747,8.1065,7.2699,6.7894,18.1350,4.8834,10.4980,0.2565,-0.2378,0.1681,-0.9440,113.0000,292.5000,-2.7781,3.3669,1.6223,110,2
1778393666.4203,8.6909,8.2143,7.2401,6.7389,18.1394,4.8951,10.3835,0.2565,-0.2378,0.1681,-0.9440,113.0000,292.5000,-2.7995,3.3596,1.6228,110,2
1778393666.4303,8.6909,8.2143,7.2401,6.7389,18.1394,4.8951,10.3835,0.2599,-0.2450,0.1681,-0.9440,113.0000,292.5000,-2.7995,3.3596,1.6228,112,2
1778393666.4403,8.6909,8.2143,7.2401,6.7389,18.1394,4.8951,10.3835,0.2599,-0.2450,0.1681,-0.9440,113.0000,292.5000,-2.8618,3.3388,1.6243,112,2
1778393666.4503,8.5928,8.3320,7.1952,6.6951,18.1294,4.8926,10.2417,0.2490,-0.2323,0.1681,-0.9440,83.5000,280.5000,-2.8820,3.3321,1.6246,111,2
1778393666.4603,8.5928,8.3320,7.1952,6.6951,18.1294,4.8926,10.2417,0.2490,-0.2323,0.1681,-0.9440,83.5000,280.5000,-2.9018,3.3256,1.6249,111,2
1778393666.4703,8.5928,8.3320,7.1952,6.6951,18.1294,4.8926,10.2417,0.2490,-0.2323,0.1681,-0.9440,83.5000,280.5000,-2.9213,3.3192,1.6252,111,2
1778393666.4803,8.5928,8.3320,7.1952,6.6951,18.1294,4.8926,10.2417,0.2515,-0.2375,0.1681,-0.9440,83.5000,280.5000,-2.9594,3.3067,1.6258,111,2
1778393666.4903,8.5209,8.4367,7.1599,6.6407,18.1362,4.8932,10.1367,0.2515,-0.2375,0.1681,-0.9440,83.5000,280.5000,-2.9781,3.3007,1.6261,111,2
1778393666.5003,8.5209,8.4367,7.1599,6.6407,18.1362,4.8932,10.1367,0.2490,-0.2349,0.1681,-0.9440,71.5000,276.5000,-2.9965,3.2948,1.6263,111,2
1778393666.5103,8.5209,8.4367,7.1599,6.6407,18.1362,4.8932,10.1367,0.2490,-0.2349,0.1681,-0.9440,71.5000,276.5000,-3.0145,3.2891,1.6265,114,2
1778393666.5204,8.4409,8.5391,7.1114,6.5949,18.1284,4.9032,10.0120,0.2490,-0.2349,0.1681,-0.9440,71.5000,276.5000,-3.0145,3.2891,1.6265,114,2
1778393666.5304,8.4409,8.5391,7.1114,6.5949,18.1284,4.9032,10.0120,0.2432,-0.2301,0.0844,-0.9415,58.0000,269.0000,-3.0498,3.2780,1.6267,114,2
1778393666.5404,8.4409,8.5391,7.1114,6.5949,18.1284,4.9032,10.0120,0.2432,-0.2301,0.0844,-0.9415,58.0000,269.0000,-3.0670,3.2727,1.6267,114,2
1778393666.5503,8.3554,8.6384,7.0639,6.5396,18.1231,4.8998,9.8965,0.2424,-0.2273,0.0844,-0.9415,44.5000,267.0000,-3.0839,3.2674,1.6267,121,2
1778393666.5603,8.3554,8.6384,7.0639,6.5396,18.1231,4.8998,9.8965,0.2424,-0.2273,0.0844,-0.9415,44.5000,267.0000,-3.1005,3.2623,1.6267,121,2
1778393666.5704,8.3554,8.6384,7.0639,6.5396,18.1231,4.8998,9.8965,0.2424,-0.2273,0.0844,-0.9415,44.5000,267.0000,-3.1331,3.2524,1.6265,121,2
1778393666.5804,8.3554,8.6384,7.0639,6.5396,18.1231,4.8998,9.8965,0.2444,-0.2319,0.0844,-0.9415,44.5000,267.0000,-3.1491,3.2476,1.6262,123,2
1778393666.5903,8.2501,8.7445,7.0220,6.4894,18.1256,4.9034,9.7772,0.2444,-0.2319,0.0844,-0.9415,44.5000,267.0000,-3.1648,3.2430,1.6259,123,2
1778393666.6004,8.2501,8.7445,7.0220,6.4894,18.1256,4.9034,9.7772,0.2396,-0.2289,0.0844,-0.9415,32.5000,259.5000,-3.1803,3.2385,1.6257,123,2
1778393666.6103,8.2501,8.7445,7.0220,6.4894,18.1256,4.9034,9.7772,0.2396,-0.2289,0.0844,-0.9415,32.5000,259.5000,-3.2105,3.2298,1.6251,123,2
1778393666.6204,8.1348,8.8455,6.9789,6.4402,18.1275,4.8934,9.6631,0.2396,-0.2289,0.0844,-0.9415,32.5000,259.5000,-3.2253,3.2258,1.6248,123,2
1778393666.6304,8.1348,8.8455,6.9789,6.4402,18.1275,4.8934,9.6631,0.2361,-0.2208,0.0844,-0.9415,14.5000,254.5000,-3.2399,3.2218,1.6246,123,2
1778393666.6403,8.1348,8.8455,6.9789,6.4402,18.1275,4.8934,9.6631,0.2361,-0.2208,0.0844,-0.9415,14.5000,254.5000,-3.2543,3.2179,1.6244,123,2
1778393666.6504,8.0303,8.9578,6.9098,6.3845,18.1306,4.8801,9.5377,0.2332,-0.2214,0.0844,-0.9415,7.0000,247.0000,-3.2824,3.2104,1.6241,126,2
1778393666.6604,8.0303,8.9578,6.9098,6.3845,18.1306,4.8801,9.5377,0.2332,-0.2214,0.0844,-0.9415,7.0000,247.0000,-3.2963,3.2068,1.6240,126,2
1778393666.6704,8.0303,8.9578,6.9098,6.3845,18.1306,4.8801,9.5377,0.2332,-0.2214,0.0844,-0.9415,7.0000,247.0000,-3.3100,3.2033,1.6239,126,2
1778393666.6803,7.9382,9.0485,6.8763,6.3845,18.1306,4.8801,9.4277,0.2347,-0.2236,0.0844,-0.9415,7.0000,247.0000,-3.3234,3.2000,1.6238,131,2
1778393666.6904,7.9382,9.0485,6.8763,6.3435,18.1437,4.8724,9.4488,0.2347,-0.2236,0.0844,-0.9415,7.0000,247.0000,-3.3497,3.1937,1.6237,131,2
1778393666.7004,7.9382,9.0485,6.8763,6.3435,18.1437,4.8724,9.4488,0.2308,-0.2192,0.0844,-0.9415,-6.5000,240.0000,-3.3626,3.1905,1.6238,131,2
1778393666.7104,7.9382,9.0485,6.8763,6.3435,18.1437,4.8724,9.4488,0.2308,-0.2192,0.0844,-0.9415,-6.5000,240.0000,-3.3753,3.1877,1.6237,134,2
1778393666.7204,7.8417,9.1611,6.8067,6.2812,18.1579,4.8747,9.3333,0.2308,-0.2192,0.0844,-0.9415,-6.5000,240.0000,-3.3878,3.1848,1.6238,134,2
1778393666.7304,7.8417,9.1611,6.8067,6.2812,18.1579,4.8747,9.3333,0.2260,-0.2125,0.0844,-0.9415,-20.0000,234.0000,-3.4125,3.1794,1.6239,134,2
1778393666.7404,7.8417,9.1611,6.8067,6.2812,18.1579,4.8747,9.3333,0.2260,-0.2125,0.0844,-0.9415,-20.0000,234.0000,-3.4244,3.1768,1.6239,134,2
1778393666.7504,7.7503,9.2644,6.7633,6.2378,18.1553,4.8670,9.2158,0.2279,-0.2070,0.0232,-0.8489,-32.5000,236.5000,-3.4362,3.1744,1.6238,135,2
1778393666.7604,7.7503,9.2644,6.7633,6.2378,18.1553,4.8670,9.2158,0.2279,-0.2070,0.0232,-0.8489,-32.5000,236.5000,-3.4480,3.1719,1.6238,135,2
1778393666.7704,7.7503,9.2644,6.7633,6.2378,18.1553,4.8670,9.2158,0.2279,-0.2070,0.0232,-0.8489,-32.5000,236.5000,-3.4708,3.1671,1.6239,135,2
1778393666.7805,7.6527,9.3698,6.6958,6.1899,18.1711,4.8768,9.1056,0.2289,-0.2097,0.0232,-0.8489,-32.5000,236.5000,-3.4821,3.1649,1.6236,137,2
1778393666.7904,7.6527,9.3698,6.6958,6.1899,18.1711,4.8768,9.1056,0.2289,-0.2097,0.0232,-0.8489,-32.5000,236.5000,-3.4934,3.1627,1.6221,137,2
1778393666.8004,7.6527,9.3698,6.6958,6.1899,18.1711,4.8768,9.1056,0.2208,-0.2080,0.0232,-0.8489,-40.5000,224.0000,-3.5047,3.1604,1.6197,137,2
1778393666.8104,7.6527,9.3698,6.6958,6.1899,18.1711,4.8768,9.1056,0.2208,-0.2080,0.0232,-0.8489,-40.5000,224.0000,-3.5269,3.1564,1.6141,137,2
1778393666.8204,7.5530,9.4814,6.6510,6.1334,18.1856,4.8888,8.9936,0.2208,-0.2080,0.0232,-0.8489,-40.5000,224.0000,-3.5377,3.1547,1.6112,137,2
1778393666.8304,7.5530,9.4814,6.6510,6.1334,18.1856,4.8888,8.9936,0.2257,-0.2101,0.0232,-0.8489,-40.5000,224.0000,-3.5483,3.1534,1.6083,137,2
1778393666.8404,7.5530,9.4814,6.6510,6.1334,18.1856,4.8888,8.9936,0.2257,-0.2101,0.0232,-0.8489,-40.5000,224.0000,-3.5585,3.1523,1.6053,137,2
1778393666.8505,7.4669,9.5929,6.5917,6.0837,18.1896,4.8978,8.8705,0.2353,-0.2130,0.0232,-0.8489,-40.5000,224.0000,-3.5785,3.1510,1.5965,137,2
1778393666.8604,7.4669,9.5929,6.5917,6.0837,18.1896,4.8978,8.8705,0.2353,-0.2130,0.0232,-0.8489,-40.5000,224.0000,-3.5882,3.1508,1.5914,141,2
1778393666.8704,7.4669,9.5929,6.5917,6.0837,18.1896,4.8978,8.8705,0.2353,-0.2130,0.0232,-0.8489,-40.5000,224.0000,-3.5975,3.1509,1.5861,141,2
1778393666.8804,7.3520,9.7032,6.5435,6.0373,18.1969,4.8853,8.7534,0.2243,-0.1986,0.0232,-0.8489,-65.5000,205.0000,-3.6064,3.1513,1.5809,141,2
1778393666.8904,7.3520,9.7032,6.5435,6.0373,18.1969,4.8853,8.7534,0.2243,-0.1986,0.0232,-0.8489,-65.5000,205.0000,-3.6235,3.1529,1.5708,141,2
1778393666.9004,7.3520,9.7032,6.5435,6.0373,18.1969,4.8853,8.7534,0.2196,-0.1966,0.0232,-0.8489,-74.5000,186.5000,-3.6314,3.1541,1.5659,141,2
1778393666.9104,7.3520,9.7032,6.5435,6.0373,18.1969,4.8853,8.7534,0.2196,-0.1966,0.0232,-0.8489,-74.5000,186.5000,-3.6390,3.1556,1.5610,143,2
1778393666.9204,7.2417,9.8051,6.4864,5.9702,18.2160,4.8819,8.6565,0.2196,-0.1966,0.0232,-0.8489,-74.5000,186.5000,-3.6465,3.1574,1.5544,143,2
1778393666.9305,7.2417,9.8051,6.4864,5.9702,18.2160,4.8819,8.6565,0.2114,-0.1892,0.0232,-0.8489,-88.5000,171.0000,-3.6609,3.1616,1.5377,143,2
1778393666.9404,7.2417,9.8051,6.4864,5.9702,18.2160,4.8819,8.6565,0.2114,-0.1892,0.0232,-0.8489,-88.5000,171.0000,-3.6679,3.1641,1.5268,143,2
1778393666.9504,7.1206,9.9205,6.4363,5.9196,18.2239,4.8738,8.5340,0.2065,-0.1820,-0.0621,-0.7490,-103.0000,157.0000,-3.6747,3.1670,1.5144,146,2
1778393666.9604,7.1206,9.9205,6.4363,5.9196,18.2239,4.8738,8.5340,0.2065,-0.1820,-0.0621,-0.7490,-103.0000,157.0000,-3.6813,3.1700,1.5012,146,2
1778393666.9705,7.1206,9.9205,6.4363,5.9196,18.2239,4.8738,8.5340,0.2065,-0.1820,-0.0621,-0.7490,-103.0000,157.0000,-3.6941,3.1770,1.4701,146,2
1778393666.9804,7.0033,10.0292,6.3801,5.8572,18.2387,4.8736,8.4250,0.2096,-0.1834,-0.0621,-0.7490,-103.0000,157.0000,-3.7002,3.1807,1.4530,146,2
1778393666.9904,7.0033,10.0292,6.3801,5.8572,18.2387,4.8736,8.4250,0.2096,-0.1834,-0.0621,-0.7490,-103.0000,157.0000,-3.7067,3.1850,1.4289,146,2
1778393667.0004,7.0033,10.0292,6.3801,5.8572,18.2387,4.8736,8.4250,0.2023,-0.1781,-0.0621,-0.7490,-113.0000,144.0000,-3.7206,3.1951,1.3626,146,2
1778393667.0104,7.0033,10.0292,6.3801,5.8572,18.2387,4.8736,8.4250,0.2023,-0.1781,-0.0621,-0.7490,-113.0000,144.0000,-3.7275,3.2011,1.3236,149,2
1778393667.0204,6.8860,10.1544,6.3185,5.8014,18.2547,4.8656,8.3008,0.2023,-0.1781,-0.0621,-0.7490,-113.0000,144.0000,-3.7340,3.2074,1.2833,149,2
1778393667.0304,6.8860,10.1544,6.3185,5.8014,18.2547,4.8656,8.3008,0.2038,-0.1754,-0.0621,-0.7490,-118.5000,139.0000,-3.7400,3.2142,1.2431,149,2
1778393667.0403,6.8860,10.1544,6.3185,5.8014,18.2547,4.8656,8.3008,0.2038,-0.1754,-0.0621,-0.7490,-118.5000,139.0000,-3.7454,3.2213,1.2035,149,2
1778393667.0506,6.7912,10.2759,6.2977,5.7598,18.2790,4.8773,8.1933,0.2119,-0.1766,-0.0621,-0.7490,-118.5000,139.0000,-3.7546,3.2363,1.1256,149,2
1778393667.0604,6.7912,10.2759,6.2977,5.7598,18.2790,4.8773,8.1933,0.2119,-0.1766,-0.0621,-0.7490,-118.5000,139.0000,-3.7583,3.2442,1.0882,155,2
1778393667.0704,6.7912,10.2759,6.2977,5.7598,18.2790,4.8773,8.1933,0.2119,-0.1766,-0.0621,-0.7490,-118.5000,139.0000,-3.7614,3.2524,1.0518,155,2
1778393667.0804,6.6727,10.3868,6.2456,5.7096,18.2804,4.8892,8.0670,0.2036,-0.1677,-0.0621,-0.7490,-132.5000,123.5000,-3.7639,3.2607,1.0167,158,2
1778393667.0904,6.6727,10.3868,6.2456,5.7096,18.2804,4.8892,8.0670,0.2036,-0.1677,-0.0621,-0.7490,-132.5000,123.5000,-3.7674,3.2774,0.9516,158,2
1778393667.1004,6.6727,10.3868,6.2456,5.7096,18.2804,4.8892,8.0670,0.1970,-0.1597,-0.1003,-0.6597,-145.0000,108.0000,-3.7682,3.2859,0.9216,158,2
1778393667.1104,6.6727,10.3868,6.2456,5.7096,18.2804,4.8892,8.0670,0.1970,-0.1597,-0.1003,-0.6597,-145.0000,108.0000,-3.7686,3.2944,0.8932,158,2
1778393667.1204,6.5524,10.4889,6.2308,5.6495,18.2972,4.8905,7.9738,0.1970,-0.1597,-0.1003,-0.6597,-145.0000,108.0000,-3.7685,3.3030,0.8657,158,2
1778393667.1304,6.5524,10.4889,6.2308,5.6495,18.2972,4.8905,7.9738,0.1889,-0.1535,-0.1003,-0.6597,-154.0000,95.0000,-3.7672,3.3203,0.8123,158,2
1778393667.1404,6.5524,10.4889,6.2308,5.6495,18.2972,4.8905,7.9738,0.1889,-0.1535,-0.1003,-0.6597,-154.0000,95.0000,-3.7662,3.3294,0.7813,158,2
1778393667.1504,6.4430,10.6095,6.2021,5.5905,18.3151,4.8881,7.8632,0.1915,-0.1495,-0.1003,-0.6597,-159.0000,97.0000,-3.7649,3.3389,0.7473,164,2
1778393667.1604,6.4430,10.6095,6.2021,5.5905,18.3151,4.8881,7.8632,0.1915,-0.1495,-0.1003,-0.6597,-159.0000,97.0000,-3.7633,3.3486,0.7124,164,2
1778393667.1704,6.4430,10.6095,6.2021,5.5905,18.3151,4.8881,7.8632,0.1915,-0.1495,-0.1003,-0.6597,-159.0000,97.0000,-3.7585,3.3688,0.6420,164,2
1778393667.1804,6.3294,10.7304,6.1906,5.5155,18.3376,4.8845,7.7613,0.1944,-0.1491,-0.1003,-0.6597,-159.0000,97.0000,-3.7555,3.3792,0.6068,167,2
1778393667.1904,6.3294,10.7304,6.1906,5.5155,18.3376,4.8845,7.7613,0.1944,-0.1491,-0.1003,-0.6597,-159.0000,97.0000,-3.7520,3.3897,0.5727,167,2
1778393667.2004,6.3294,10.7304,6.1906,5.5155,18.3376,4.8845,7.7613,0.1913,-0.1468,-0.1003,-0.6597,-161.5000,88.0000,-3.7482,3.4001,0.5398,167,2
1778393667.2104,6.3294,10.7304,6.1906,5.5155,18.3376,4.8845,7.7613,0.1913,-0.1468,-0.1003,-0.6597,-161.5000,88.0000,-3.7389,3.4213,0.4787,174,2
1778393667.2204,6.2306,10.8466,6.1763,5.4521,18.3620,4.8797,7.6661,0.1913,-0.1468,-0.1003,-0.6597,-161.5000,88.0000,-3.7337,3.4317,0.4506,174,2
1778393667.2304,6.2306,10.8466,6.1763,5.4521,18.3620,4.8797,7.6661,0.1913,-0.1427,-0.1003,-0.6597,-166.0000,84.5000,-3.7283,3.4419,0.4242,174,2
1778393667.2404,6.2306,10.8466,6.1763,5.4521,18.3620,4.8797,7.6661,0.1913,-0.1427,-0.1003,-0.6597,-166.0000,84.5000,-3.7222,3.4523,0.3993,174,2
1778393667.2504,6.1131,10.9714,6.1878,5.3864,18.3749,4.8828,7.5527,0.1864,-0.1290,-0.1428,-0.5370,-182.5000,75.0000,-3.7094,3.4728,0.3529,179,2
1778393667.2604,6.1131,10.9714,6.1878,5.3864,18.3749,4.8828,7.5527,0.1864,-0.1290,-0.1428,-0.5370,-182.5000,75.0000,-3.7028,3.4829,0.3314,179,2
1778393667.2704,6.1131,10.9714,6.1878,5.3864,18.3749,4.8828,7.5527,0.1864,-0.1290,-0.1428,-0.5370,-182.5000,75.0000,-3.6957,3.4930,0.3105,179,2
1778393667.2804,5.9930,11.0951,6.1919,5.3142,18.3897,4.8824,7.4422,0.1864,-0.1279,-0.1428,-0.5370,-182.5000,75.0000,-3.6885,3.5031,0.2906,185,2
1778393667.2904,5.9930,11.0951,6.1919,5.3142,18.3897,4.8824,7.4422,0.1864,-0.1279,-0.1428,-0.5370,-182.5000,75.0000,-3.6735,3.5234,0.2464,185,2
1778393667.3012,5.9930,11.0951,6.1919,5.3142,18.3897,4.8824,7.4422,0.1927,-0.1250,-0.1428,-0.5370,-183.5000,84.5000,-3.6654,3.5343,0.2182,185,2
1778393667.3104,5.8863,11.2258,6.1796,5.2446,18.4044,4.8737,7.3246,0.1927,-0.1250,-0.1428,-0.5370,-183.5000,84.5000,-3.6571,3.5454,0.1888,187,2
1778393667.3204,5.8863,11.2258,6.1796,5.2446,18.4044,4.8737,7.3246,0.1927,-0.1250,-0.1428,-0.5370,-183.5000,84.5000,-3.6485,3.5565,0.1590,187,2
1778393667.3304,5.8863,11.2258,6.1796,5.2446,18.4044,4.8737,7.3246,0.1922,-0.1230,-0.1428,-0.5370,-184.5000,82.0000,-3.6301,3.5793,0.1017,187,2
1778393667.3404,5.8863,11.2258,6.1796,5.2446,18.4044,4.8737,7.3246,0.1922,-0.1230,-0.1428,-0.5370,-184.5000,82.0000,-3.6204,3.5906,0.0753,187,2
1778393667.3504,5.7822,11.3494,6.1865,5.1733,18.4276,4.8891,7.2218,0.1979,-0.1203,-0.1428,-0.5370,-185.5000,83.5000,-3.6105,3.6018,0.0509,195,2
1778393667.3604,5.7822,11.3494,6.1865,5.1733,18.4276,4.8891,7.2218,0.1979,-0.1203,-0.1428,-0.5370,-185.5000,83.5000,-3.6004,3.6129,0.0285,195,2
1778393667.3704,5.7822,11.3494,6.1865,5.1733,18.4276,4.8891,7.2218,0.1979,-0.1203,-0.1428,-0.5370,-185.5000,83.5000,-3.5789,3.6351,-0.0113,195,2
1778393667.3804,5.6779,11.4601,6.1829,5.1122,18.4466,4.8904,7.1276,0.2010,-0.1186,-0.1428,-0.5370,-185.5000,83.5000,-3.5679,3.6461,-0.0289,200,2
1778393667.3904,5.6779,11.4601,6.1829,5.1122,18.4466,4.8904,7.1276,0.2010,-0.1186,-0.1428,-0.5370,-185.5000,83.5000,-3.5566,3.6570,-0.0450,200,2
1778393667.4005,5.6779,11.4601,6.1829,5.1122,18.4466,4.8904,7.1276,0.1964,-0.1057,-0.1026,-0.4436,-200.0000,73.0000,-3.5450,3.6678,-0.0598,200,2
1778393667.4104,5.5744,11.5829,6.1914,5.0398,18.4663,4.9077,7.0225,0.1964,-0.1057,-0.1026,-0.4436,-200.0000,73.0000,-3.5214,3.6892,-0.0857,202,2
1778393667.4204,5.5744,11.5829,6.1914,5.0398,18.4663,4.9077,7.0225,0.1964,-0.1057,-0.1026,-0.4436,-200.0000,73.0000,-3.5094,3.6997,-0.0969,202,2
1778393667.4305,5.5744,11.5829,6.1914,5.0398,18.4663,4.9077,7.0225,0.2026,-0.1023,-0.1026,-0.4436,-202.0000,80.0000,-3.4971,3.7102,-0.1072,202,2
1778393667.4404,5.5744,11.5829,6.1914,5.0398,18.4663,4.9077,7.0225,0.2026,-0.1023,-0.1026,-0.4436,-202.0000,80.0000,-3.4847,3.7205,-0.1164,202,2
1778393667.4504,5.4774,11.7032,6.1884,4.9735,18.4860,4.8971,6.9230,0.2025,-0.0990,-0.1026,-0.4436,-201.5000,79.5000,-3.4606,3.7401,-0.1288,199,2
1778393667.4607,5.4774,11.7032,6.1884,4.9735,18.4860,4.8971,6.9230,0.2025,-0.0990,-0.1026,-0.4436,-201.5000,79.5000,-3.4487,3.7495,-0.1326,199,2
1778393667.4704,5.4774,11.7032,6.1884,4.9735,18.4860,4.8971,6.9230,0.2025,-0.0990,-0.1026,-0.4436,-201.5000,79.5000,-3.4365,3.7588,-0.1348,199,2
1778393667.4804,5.3777,11.8274,6.1805,4.9039,18.5018,4.8955,6.8135,0.2030,-0.0972,-0.1026,-0.4436,-201.5000,79.5000,-3.4245,3.7679,-0.1355,203,2
1778393667.4904,5.3777,11.8274,6.1805,4.9039,18.5018,4.8955,6.8135,0.2030,-0.0972,-0.1026,-0.4436,-201.5000,79.5000,-3.4003,3.7858,-0.1340,203,2
1778393667.5004,5.3777,11.8274,6.1805,4.9039,18.5018,4.8955,6.8135,0.2103,-0.0985,-0.1026,-0.4436,-195.5000,86.5000,-3.3879,3.7947,-0.1321,203,2
1778393667.5105,5.2814,11.9588,6.1899,4.8312,18.5266,4.9015,6.7081,0.2103,-0.0985,-0.1026,-0.4436,-195.5000,86.5000,-3.3754,3.8037,-0.1298,206,2
1778393667.5204,5.2814,11.9588,6.1899,4.8312,18.5266,4.9015,6.7081,0.2103,-0.0985,-0.1026,-0.4436,-195.5000,86.5000,-3.3628,3.8126,-0.1271,206,2
1778393667.5304,5.2814,11.9588,6.1899,4.8312,18.5266,4.9015,6.7081,0.2140,-0.0909,-0.1026,-0.4436,-204.0000,88.5000,-3.3371,3.8306,-0.1210,206,2
1778393667.5404,5.2814,11.9588,6.1899,4.8312,18.5266,4.9015,6.7081,0.2140,-0.0909,-0.1026,-0.4436,-204.0000,88.5000,-3.3240,3.8396,-0.1173,206,2
1778393667.5504,5.1831,12.0929,6.2048,4.7651,18.5586,4.9028,6.6087,0.2131,-0.0875,-0.1026,-0.4436,-203.0000,83.0000,-3.3109,3.8486,-0.1131,212,2
