time_s,self_x,self_y,self_z,target_x,target_y,target_z,dist_m,los_angle_v,los_angle_z,d_v_angle_v,d_v_angle_z,ex,ey,vx,vy,vz,detect_w,state
1778384922.3960,5.0077,16.6637,5.1188,4.4787,17.0879,5.0530,0.6813,0.1031,-0.7085,0.2818,-1.8663,599.5000,-96.0000,0.8476,3.8424,1.1729,721,2
1778384922.4060,5.0077,16.6637,5.1188,4.4787,17.0879,5.0530,0.6813,0.1031,-0.7085,0.2818,-1.8663,599.5000,-96.0000,0.7915,3.8073,1.1890,721,2
1778384922.4161,5.0256,16.8008,5.0702,4.5333,17.1644,5.0642,0.6120,0.1031,-0.7085,0.2818,-1.8663,599.5000,-96.0000,0.7289,3.7675,1.1963,721,2
1778384922.4260,5.0256,16.8008,5.0702,4.5333,17.1644,5.0642,0.6120,0.0942,-0.7177,0.2818,-1.8663,599.5000,-96.0000,0.6622,3.7244,1.1980,752,2
1778384922.4360,5.0256,16.8008,5.0702,4.5333,17.1644,5.0642,0.6120,0.0942,-0.7177,0.2818,-1.8663,599.5000,-96.0000,0.5259,3.6340,1.1974,752,2
1778384922.4460,5.0427,16.9146,5.0241,4.5759,17.2363,5.0662,0.5685,0.0405,-0.7559,0.0314,-2.0560,584.0000,-155.5000,0.4585,3.5882,1.1975,752,2
1778384922.4562,5.0427,16.9146,5.0241,4.5759,17.2363,5.0662,0.5685,0.0405,-0.7559,0.0314,-2.0560,584.0000,-155.5000,0.3909,3.5411,1.1964,752,2
1778384922.4660,5.0427,16.9146,5.0241,4.5759,17.2363,5.0662,0.5685,0.0405,-0.7559,0.0314,-2.0560,584.0000,-155.5000,0.3216,3.4917,1.1928,854,2
1778384922.4760,5.0527,17.0229,5.0012,4.6109,17.3044,5.0803,0.5298,-0.0237,-0.7125,-0.2253,-1.8825,462.0000,-154.5000,0.1838,3.3894,1.1828,854,2
1778384922.4861,5.0527,17.0229,5.0012,4.6109,17.3044,5.0803,0.5298,-0.0237,-0.7125,-0.2253,-1.8825,462.0000,-154.5000,0.1222,3.3415,1.1858,854,2
1778384922.4960,5.0527,17.0229,5.0012,4.6109,17.3044,5.0803,0.5298,-0.0921,-0.6182,-0.4989,-1.5052,280.0000,-75.0000,0.0640,3.2947,1.1925,936,2
1778384922.5060,5.0527,17.0229,5.0012,4.6109,17.3044,5.0803,0.5298,-0.0921,-0.6182,-0.4989,-1.5052,280.0000,-75.0000,0.0089,3.2482,1.2003,936,2
1778384922.5110,5.0569,17.1322,4.9504,4.6604,17.3764,5.0674,0.4802,-0.0921,-0.6182,-0.4989,-1.5052,280.0000,-75.0000,-0.0936,3.1553,1.2150,936,4

# ========== 统计摘要 ==========
# 总检测帧数,176
# 累计丢失帧数,0
# 最近接距离(m),0.4802
# 命中时刻(s),1778384922.5110
