time_s,self_x,self_y,self_z,target_x,target_y,target_z,dist_m,los_angle_v,los_angle_z,d_v_angle_v,d_v_angle_z,ex,ey,vx,vy,vz,detect_w,state
1775966196.6128,5.0943,6.2839,4.7168,-4.7367,17.9653,5.0550,15.2715,0.0363,-0.7433,-0.4411,-2.5346,437.0000,356.5000,-0.9075,0.9935,-0.8991,51,2
1775966196.6229,5.0943,6.2839,4.7168,-4.7367,17.9653,5.0550,15.2715,0.0396,-0.7483,-0.4411,-2.5346,423.5000,379.5000,-0.9100,0.9466,-0.7849,51,2
1775966196.6328,5.0943,6.2839,4.7168,-4.7367,17.9653,5.0550,15.2715,0.0396,-0.7483,-0.4411,-2.5346,423.5000,379.5000,-0.9106,0.9240,-0.7269,51,2
1775966196.6428,5.0943,6.2839,4.7168,-4.7367,17.9653,5.0550,15.2715,0.0403,-0.7492,-0.4411,-2.5346,407.0000,397.5000,-0.9110,0.9018,-0.6686,52,2
1775966196.6529,5.0808,6.3175,4.7339,-4.7096,17.8915,5.0610,15.1630,0.0403,-0.7492,-0.4411,-2.5346,407.0000,397.5000,-0.9110,0.9018,-0.6686,52,2
1775966196.6631,5.0808,6.3175,4.7339,-4.7096,17.8915,5.0610,15.1630,0.0403,-0.7492,-0.4411,-2.5346,407.0000,397.5000,-0.9100,0.8383,-0.4907,52,2
1775966196.6729,5.0808,6.3175,4.7339,-4.7096,17.8915,5.0610,15.1630,0.0359,-0.7720,-0.4251,-2.6320,407.0000,397.5000,-0.9100,0.8383,-0.4907,52,2
1775966196.6829,5.0383,6.3504,4.7488,-4.6769,17.8193,5.0624,15.0339,0.0359,-0.7720,-0.4251,-2.6320,407.0000,397.5000,-0.9076,0.7993,-0.3690,52,2
1775966196.6929,5.0383,6.3504,4.7488,-4.6769,17.8193,5.0624,15.0339,0.0376,-0.7656,-0.4251,-2.6320,387.0000,415.5000,-0.9076,0.7993,-0.3690,52,2
1775966196.7028,5.0383,6.3504,4.7488,-4.6769,17.8193,5.0624,15.0339,0.0376,-0.7656,-0.4251,-2.6320,387.0000,415.5000,-0.9031,0.7413,-0.1875,52,2
1775966196.7128,5.0115,6.3872,4.7545,-4.6569,17.7426,5.0662,14.9171,0.0376,-0.7656,-0.4251,-2.6320,387.0000,415.5000,-0.9014,0.7222,-0.1275,52,2
1775966196.7229,5.0115,6.3872,4.7545,-4.6569,17.7426,5.0662,14.9171,0.0361,-0.7872,-0.4251,-2.6320,387.0000,415.5000,-0.8996,0.7032,-0.0675,51,2
1775966196.7329,5.0115,6.3872,4.7545,-4.6569,17.7426,5.0662,14.9171,0.0361,-0.7872,-0.4251,-2.6320,387.0000,415.5000,-0.8996,0.7032,-0.0675,51,2
1775966196.7428,5.0115,6.3872,4.7545,-4.6569,17.7426,5.0662,14.9171,0.0385,-0.7809,-0.4251,-2.6320,366.5000,431.5000,-0.8937,0.6457,0.1089,51,2
1775966196.7529,4.9803,6.4056,4.7409,-4.6191,17.6643,5.0678,14.7991,0.0385,-0.7809,-0.4251,-2.6320,366.5000,431.5000,-0.8937,0.6457,0.1089,51,2
1775966196.7629,4.9803,6.4056,4.7409,-4.6191,17.6643,5.0678,14.7991,0.0385,-0.7809,-0.4251,-2.6320,366.5000,431.5000,-0.8918,0.6260,0.1656,51,2
1775966196.7729,4.9803,6.4056,4.7409,-4.6191,17.6643,5.0678,14.7991,0.0387,-0.7780,-0.4251,-2.6320,341.5000,444.0000,-0.8899,0.6056,0.2211,52,2
1775966196.7829,4.9559,6.4195,4.7463,-4.5921,17.5867,5.0734,14.6963,0.0387,-0.7780,-0.4251,-2.6320,341.5000,444.0000,-0.8879,0.5850,0.2758,52,2
1775966196.7929,4.9559,6.4195,4.7463,-4.5921,17.5867,5.0734,14.6963,0.0400,-0.7773,-0.4251,-2.6320,313.0000,455.5000,-0.8838,0.5435,0.3827,52,2
1775966196.8029,4.9559,6.4195,4.7463,-4.5921,17.5867,5.0734,14.6963,0.0400,-0.7773,-0.4251,-2.6320,313.0000,455.5000,-0.8817,0.5224,0.4352,52,2
1775966196.8129,4.9559,6.4195,4.7463,-4.5921,17.5867,5.0734,14.6963,0.0400,-0.7773,-0.4251,-2.6320,313.0000,455.5000,-0.8795,0.5015,0.4870,52,2
1775966196.8229,4.9167,6.4353,4.7043,-4.5442,17.5168,5.0811,14.5756,0.0424,-0.7864,-0.4251,-2.6320,313.0000,455.5000,-0.8772,0.4803,0.5378,54,2
1775966196.8329,4.9167,6.4353,4.7043,-4.5442,17.5168,5.0811,14.5756,0.0424,-0.7864,-0.4251,-2.6320,313.0000,455.5000,-0.8723,0.4375,0.6370,54,2
1775966196.8429,4.9167,6.4353,4.7043,-4.5442,17.5168,5.0811,14.5756,0.0346,-0.7684,-0.4251,-2.6320,256.0000,453.5000,-0.8699,0.4157,0.6850,56,2
1775966196.8529,4.8841,6.4476,4.6659,-4.4979,17.4314,5.0753,14.4510,0.0346,-0.7684,-0.4251,-2.6320,256.0000,453.5000,-0.8675,0.3935,0.7314,56,2
1775966196.8629,4.8841,6.4476,4.6659,-4.4979,17.4314,5.0753,14.4510,0.0346,-0.7684,-0.4251,-2.6320,256.0000,453.5000,-0.8650,0.3709,0.7763,56,2
1775966196.8729,4.8841,6.4476,4.6659,-4.4979,17.4314,5.0753,14.4510,0.0394,-0.7755,-0.4251,-2.6320,256.0000,453.5000,-0.8604,0.3238,0.8607,57,2
1775966196.8829,4.8567,6.4702,4.6494,-4.4563,17.3508,5.0637,14.3279,0.0394,-0.7755,-0.4251,-2.6320,256.0000,453.5000,-0.8582,0.2992,0.8996,57,2
1775966196.8929,4.8567,6.4702,4.6494,-4.4563,17.3508,5.0637,14.3279,0.0390,-0.7767,-0.4251,-2.6320,233.5000,442.0000,-0.8560,0.2741,0.9366,57,2
1775966196.9029,4.8567,6.4702,4.6494,-4.4563,17.3508,5.0637,14.3279,0.0390,-0.7767,-0.4251,-2.6320,233.5000,442.0000,-0.8540,0.2483,0.9718,57,2
1775966196.9129,4.8567,6.4702,4.6494,-4.4563,17.3508,5.0637,14.3279,0.0390,-0.7767,-0.4251,-2.6320,233.5000,442.0000,-0.8501,0.1951,1.0358,57,2
1775966196.9229,4.8342,6.4731,4.6140,-4.4132,17.2762,5.0517,14.2272,0.0491,-0.7842,-0.4251,-2.6320,233.5000,442.0000,-0.8484,0.1674,1.0642,55,2
1775966196.9329,4.8342,6.4731,4.6140,-4.4132,17.2762,5.0517,14.2272,0.0491,-0.7842,-0.4251,-2.6320,233.5000,442.0000,-0.8469,0.1387,1.0900,55,2
1775966196.9429,4.8342,6.4731,4.6140,-4.4132,17.2762,5.0517,14.2272,0.0284,-0.7688,-0.4251,-2.6320,186.5000,406.5000,-0.8455,0.1095,1.1136,55,2
1775966196.9529,4.8019,6.4795,4.5686,-4.3709,17.2002,5.0762,14.1185,0.0284,-0.7688,-0.4251,-2.6320,186.5000,406.5000,-0.8434,0.0493,1.1542,55,2
1775966196.9629,4.8019,6.4795,4.5686,-4.3709,17.2002,5.0762,14.1185,0.0284,-0.7688,-0.4251,-2.6320,186.5000,406.5000,-0.8426,0.0184,1.1719,55,2
1775966196.9729,4.8019,6.4795,4.5686,-4.3709,17.2002,5.0762,14.1185,0.0401,-0.7738,-0.4251,-2.6320,186.5000,406.5000,-0.8420,-0.0127,1.1882,57,2
1775966196.9829,4.7881,6.4749,4.5149,-4.3175,17.1346,5.0745,14.0305,0.0401,-0.7738,-0.4251,-2.6320,186.5000,406.5000,-0.8417,-0.0447,1.2012,57,2
1775966196.9929,4.7881,6.4749,4.5149,-4.3175,17.1346,5.0745,14.0305,0.0369,-0.7711,-0.4251,-2.6320,165.5000,382.0000,-0.8425,-0.1133,1.2144,57,2
1775966197.0029,4.7881,6.4749,4.5149,-4.3175,17.1346,5.0745,14.0305,0.0369,-0.7711,-0.4251,-2.6320,165.5000,382.0000,-0.8435,-0.1487,1.2173,60,2
1775966197.0129,4.7881,6.4749,4.5149,-4.3175,17.1346,5.0745,14.0305,0.0369,-0.7711,-0.4251,-2.6320,165.5000,382.0000,-0.8447,-0.1843,1.2186,60,2
1775966197.0229,4.7585,6.4773,4.4711,-4.2622,17.0609,5.0775,13.9195,0.0237,-0.7669,-0.4251,-2.6320,146.0000,354.0000,-0.8462,-0.2199,1.2189,60,2
1775966197.0329,4.7585,6.4773,4.4711,-4.2622,17.0609,5.0775,13.9195,0.0237,-0.7669,-0.4251,-2.6320,146.0000,354.0000,-0.8506,-0.2931,1.2119,60,2
1775966197.0429,4.7585,6.4773,4.4711,-4.2622,17.0609,5.0775,13.9195,0.0151,-0.7666,-0.5081,-2.6105,131.0000,325.0000,-0.8536,-0.3313,1.2033,62,2
1775966197.0529,4.7360,6.4767,4.4447,-4.2044,16.9989,5.0748,13.8218,0.0151,-0.7666,-0.5081,-2.6105,131.0000,325.0000,-0.8571,-0.3704,1.1908,62,2
1775966197.0629,4.7360,6.4767,4.4447,-4.2044,16.9989,5.0748,13.8218,0.0151,-0.7666,-0.5081,-2.6105,131.0000,325.0000,-0.8611,-0.4099,1.1763,62,2
1775966197.0729,4.7360,6.4767,4.4447,-4.2044,16.9989,5.0748,13.8218,0.0286,-0.7694,-0.5081,-2.6105,131.0000,325.0000,-0.8705,-0.4906,1.1407,61,2
1775966197.0829,4.7005,6.4591,4.4162,-4.1510,16.9229,5.0987,13.7225,0.0286,-0.7694,-0.5081,-2.6105,131.0000,325.0000,-0.8765,-0.5338,1.1132,61,2
1775966197.0932,4.7005,6.4591,4.4162,-4.1510,16.9229,5.0987,13.7225,0.0218,-0.7686,-0.5081,-2.6105,116.5000,297.5000,-0.8831,-0.5779,1.0817,61,2
1775966197.1029,4.7005,6.4591,4.4162,-4.1510,16.9229,5.0987,13.7225,0.0218,-0.7686,-0.5081,-2.6105,116.5000,297.5000,-0.8903,-0.6221,1.0489,60,2
1775966197.1129,4.7005,6.4591,4.4162,-4.1510,16.9229,5.0987,13.7225,0.0218,-0.7686,-0.5081,-2.6105,116.5000,297.5000,-0.9054,-0.7083,0.9834,60,2
1775966197.1229,4.6722,6.4417,4.3957,-4.1082,16.8484,5.0760,13.6330,0.0196,-0.7655,-0.5081,-2.6105,97.0000,268.0000,-0.9133,-0.7503,0.9504,60,2
1775966197.1333,4.6722,6.4417,4.3957,-4.1082,16.8484,5.0760,13.6330,0.0196,-0.7655,-0.5081,-2.6105,97.0000,268.0000,-0.9216,-0.7922,0.9162,60,2
1775966197.1429,4.6722,6.4417,4.3957,-4.1082,16.8484,5.0760,13.6330,0.0051,-0.7591,-0.5081,-2.6105,74.5000,236.0000,-0.9300,-0.8331,0.8819,63,2
1775966197.1529,4.6500,6.4175,4.3740,-4.0603,16.7739,5.0646,13.5499,0.0051,-0.7591,-0.5081,-2.6105,74.5000,236.0000,-0.9477,-0.9134,0.8102,63,2
1775966197.1629,4.6500,6.4175,4.3740,-4.0603,16.7739,5.0646,13.5499,0.0051,-0.7591,-0.5081,-2.6105,74.5000,236.0000,-0.9570,-0.9531,0.7725,63,2
1775966197.1729,4.6500,6.4175,4.3740,-4.0603,16.7739,5.0646,13.5499,0.0276,-0.7630,-0.5081,-2.6105,74.5000,236.0000,-0.9664,-0.9918,0.7347,65,2
1775966197.1829,4.6500,6.4175,4.3740,-4.0603,16.7739,5.0646,13.5499,0.0276,-0.7630,-0.5081,-2.6105,74.5000,236.0000,-0.9758,-1.0295,0.6969,65,2
1775966197.1930,4.6128,6.3809,4.3289,-4.0099,16.7051,5.0439,13.4704,0.0120,-0.7579,-0.5081,-2.6105,53.5000,202.5000,-0.9948,-1.1026,0.6207,65,2
1775966197.2029,4.6128,6.3809,4.3289,-4.0099,16.7051,5.0439,13.4704,0.0120,-0.7579,-0.5081,-2.6105,53.5000,202.5000,-1.0044,-1.1379,0.5824,67,2
1775966197.2129,4.6128,6.3809,4.3289,-4.0099,16.7051,5.0439,13.4704,0.0120,-0.7579,-0.5081,-2.6105,53.5000,202.5000,-1.0140,-1.1722,0.5442,67,2
1775966197.2229,4.5627,6.3451,4.3059,-3.9563,16.6409,5.0269,13.3827,0.0084,-0.7576,-0.5081,-2.6105,37.5000,171.5000,-1.0140,-1.1722,0.5442,67,2
1775966197.2332,4.5627,6.3451,4.3059,-3.9563,16.6409,5.0269,13.3827,0.0084,-0.7576,-0.5081,-2.6105,37.5000,171.5000,-1.0424,-1.2701,0.4302,67,2
1775966197.2429,4.5627,6.3451,4.3059,-3.9563,16.6409,5.0269,13.3827,-0.0009,-0.7553,-0.5081,-2.6105,21.0000,142.0000,-1.0424,-1.2701,0.4302,66,2
1775966197.2529,4.5178,6.2923,4.2842,-3.9162,16.5800,5.0347,13.3241,-0.0009,-0.7553,-0.5081,-2.6105,21.0000,142.0000,-1.0608,-1.3306,0.3556,66,2
1775966197.2629,4.5178,6.2923,4.2842,-3.9162,16.5800,5.0347,13.3241,-0.0009,-0.7553,-0.5081,-2.6105,21.0000,142.0000,-1.0608,-1.3306,0.3556,66,2
1775966197.2729,4.5178,6.2923,4.2842,-3.9162,16.5800,5.0347,13.3241,0.0075,-0.7578,-0.5081,-2.6105,21.0000,142.0000,-1.0879,-1.4156,0.2463,66,2
1775966197.2829,4.5178,6.2923,4.2842,-3.9162,16.5800,5.0347,13.3241,0.0075,-0.7578,-0.5081,-2.6105,21.0000,142.0000,-1.0879,-1.4156,0.2463,66,2
1775966197.2929,4.4711,6.2456,4.2618,-3.8543,16.5117,5.0339,13.2401,0.0024,-0.7513,-0.5081,-2.6105,-1.0000,119.5000,-1.1050,-1.4684,0.1748,66,2
1775966197.3029,4.4711,6.2456,4.2618,-3.8543,16.5117,5.0339,13.2401,0.0024,-0.7513,-0.5081,-2.6105,-1.0000,119.5000,-1.1050,-1.4684,0.1748,67,2
1775966197.3129,4.4711,6.2456,4.2618,-3.8543,16.5117,5.0339,13.2401,0.0024,-0.7513,-0.5081,-2.6105,-1.0000,119.5000,-1.1308,-1.5442,0.0666,67,2
1775966197.3229,4.4345,6.1891,4.2472,-3.8021,16.4410,5.0210,13.1735,-0.0013,-0.7437,-0.5737,-2.5189,-22.5000,103.5000,-1.1308,-1.5442,0.0666,67,2
1775966197.3329,4.4345,6.1891,4.2472,-3.8021,16.4410,5.0210,13.1735,-0.0013,-0.7437,-0.5737,-2.5189,-22.5000,103.5000,-1.1478,-1.5924,-0.0056,67,2
1775966197.3429,4.4345,6.1891,4.2472,-3.8021,16.4410,5.0210,13.1735,-0.0101,-0.7338,-0.5737,-2.5189,-43.0000,89.0000,-1.1478,-1.5924,-0.0056,68,2
1775966197.3529,4.3897,6.1280,4.2610,-3.7461,16.3749,5.0039,13.1050,-0.0101,-0.7338,-0.5737,-2.5189,-43.0000,89.0000,-1.1564,-1.6160,-0.0421,68,2
1775966197.3629,4.3897,6.1280,4.2610,-3.7461,16.3749,5.0039,13.1050,-0.0101,-0.7338,-0.5737,-2.5189,-43.0000,89.0000,-1.1736,-1.6629,-0.1187,68,2
1775966197.3729,4.3897,6.1280,4.2610,-3.7461,16.3749,5.0039,13.1050,-0.0041,-0.7368,-0.5737,-2.5189,-43.0000,89.0000,-1.1826,-1.6863,-0.1590,68,2
1775966197.3829,4.3897,6.1280,4.2610,-3.7461,16.3749,5.0039,13.1050,-0.0041,-0.7368,-0.5737,-2.5189,-43.0000,89.0000,-1.1918,-1.7094,-0.1999,68,2
1775966197.3930,4.3449,6.0700,4.2667,-3.6752,16.3243,4.9991,13.0388,-0.0027,-0.7316,-0.5737,-2.5189,-55.0000,80.0000,-1.2013,-1.7320,-0.2404,70,2
1775966197.4029,4.3449,6.0700,4.2667,-3.6752,16.3243,4.9991,13.0388,-0.0027,-0.7316,-0.5737,-2.5189,-55.0000,80.0000,-1.2108,-1.7540,-0.2803,70,2
1775966197.4129,4.3449,6.0700,4.2667,-3.6752,16.3243,4.9991,13.0388,-0.0027,-0.7316,-0.5737,-2.5189,-55.0000,80.0000,-1.2310,-1.7962,-0.3579,70,2
1775966197.4230,4.3074,6.0167,4.2712,-3.6114,16.2740,4.9846,12.9780,-0.0036,-0.7270,-0.5737,-2.5189,-66.0000,64.0000,-1.2414,-1.8166,-0.3960,70,2
1775966197.4329,4.3074,6.0167,4.2712,-3.6114,16.2740,4.9846,12.9780,-0.0036,-0.7270,-0.5737,-2.5189,-66.0000,64.0000,-1.2521,-1.8365,-0.4341,70,2
1775966197.4429,4.3074,6.0167,4.2712,-3.6114,16.2740,4.9846,12.9780,-0.0056,-0.7191,-0.5909,-2.4206,-82.5000,43.5000,-1.2746,-1.8755,-0.5103,69,2
1775966197.4529,4.2620,5.9662,4.2792,-3.5370,16.2143,4.9784,12.8972,-0.0056,-0.7191,-0.5909,-2.4206,-82.5000,43.5000,-1.2862,-1.8943,-0.5480,69,2
1775966197.4633,4.2620,5.9662,4.2792,-3.5370,16.2143,4.9784,12.8972,-0.0056,-0.7191,-0.5909,-2.4206,-82.5000,43.5000,-1.2981,-1.9126,-0.5857,69,2
1775966197.4729,4.2620,5.9662,4.2792,-3.5370,16.2143,4.9784,12.8972,0.0008,-0.7194,-0.5909,-2.4206,-82.5000,43.5000,-1.3104,-1.9308,-0.6234,69,2
1775966197.4829,4.2620,5.9662,4.2792,-3.5370,16.2143,4.9784,12.8972,0.0008,-0.7194,-0.5909,-2.4206,-82.5000,43.5000,-1.3359,-1.9669,-0.7022,69,2
1775966197.4930,4.1949,5.9016,4.2944,-3.4694,16.1541,4.9795,12.8189,-0.0017,-0.7071,-0.5909,-2.4206,-103.5000,27.0000,-1.3493,-1.9848,-0.7434,69,2
1775966197.5029,4.1949,5.9016,4.2944,-3.4694,16.1541,4.9795,12.8189,-0.0017,-0.7071,-0.5909,-2.4206,-103.5000,27.0000,-1.3634,-2.0026,-0.7854,71,2
1775966197.5129,4.1949,5.9016,4.2944,-3.4694,16.1541,4.9795,12.8189,-0.0017,-0.7071,-0.5909,-2.4206,-103.5000,27.0000,-1.3778,-2.0200,-0.8271,71,2
1775966197.5229,4.1435,5.8416,4.3089,-3.4076,16.0888,4.9890,12.7470,-0.0051,-0.6972,-0.5889,-2.3329,-119.5000,13.5000,-1.4077,-2.0528,-0.9074,71,2
1775966197.5329,4.1435,5.8416,4.3089,-3.4076,16.0888,4.9890,12.7470,-0.0051,-0.6972,-0.5889,-2.3329,-119.5000,13.5000,-1.4234,-2.0685,-0.9463,71,2
1775966197.5429,4.1435,5.8416,4.3089,-3.4076,16.0888,4.9890,12.7470,-0.0026,-0.6899,-0.5889,-2.3329,-131.0000,-6.5000,-1.4394,-2.0838,-0.9846,74,2
1775966197.5529,4.0885,5.7763,4.3454,-3.3369,16.0357,4.9826,12.6806,-0.0026,-0.6899,-0.5889,-2.3329,-131.0000,-6.5000,-1.4558,-2.0986,-1.0226,74,2
1775966197.5629,4.0885,5.7763,4.3454,-3.3369,16.0357,4.9826,12.6806,-0.0026,-0.6899,-0.5889,-2.3329,-131.0000,-6.5000,-1.4901,-2.1279,-1.1023,74,2
1775966197.5729,4.0885,5.7763,4.3454,-3.3369,16.0357,4.9826,12.6806,0.0094,-0.6880,-0.5889,-2.3329,-131.0000,-6.5000,-1.5084,-2.1426,-1.1442,74,2
1775966197.5829,4.0885,5.7763,4.3454,-3.3369,16.0357,4.9826,12.6806,0.0094,-0.6880,-0.5889,-2.3329,-131.0000,-6.5000,-1.5272,-2.1567,-1.1864,74,2
1775966197.5929,4.0253,5.7142,4.3828,-3.2657,15.9903,4.9830,12.6141,0.0087,-0.6822,-0.5889,-2.3329,-140.0000,-26.5000,-1.5466,-2.1704,-1.2280,74,2
1775966197.6029,4.0253,5.7142,4.3828,-3.2657,15.9903,4.9830,12.6141,0.0087,-0.6822,-0.5889,-2.3329,-140.0000,-26.5000,-1.5868,-2.1960,-1.3076,74,2
1775966197.6131,4.0253,5.7142,4.3828,-3.2657,15.9903,4.9830,12.6141,0.0087,-0.6822,-0.5889,-2.3329,-140.0000,-26.5000,-1.6076,-2.2079,-1.3456,74,2
1775966197.6229,3.9713,5.6439,4.4336,-3.1981,15.9433,4.9934,12.5615,0.0244,-0.6789,-0.4709,-2.2597,-140.0000,-26.5000,-1.6289,-2.2195,-1.3829,73,2
1775966197.6329,3.9713,5.6439,4.4336,-3.1981,15.9433,4.9934,12.5615,0.0244,-0.6789,-0.4709,-2.2597,-140.0000,-26.5000,-1.6506,-2.2307,-1.4200,73,2
1775966197.6429,3.9713,5.6439,4.4336,-3.1981,15.9433,4.9934,12.5615,0.0045,-0.6586,-0.5508,-2.1786,-174.5000,-72.0000,-1.6962,-2.2525,-1.4952,73,2
1775966197.6529,3.9093,5.5690,4.4726,-3.1324,15.9003,5.0012,12.5140,0.0045,-0.6586,-0.5508,-2.1786,-174.5000,-72.0000,-1.7202,-2.2634,-1.5356,73,2
1775966197.6630,3.9093,5.5690,4.4726,-3.1324,15.9003,5.0012,12.5140,0.0045,-0.6586,-0.5508,-2.1786,-174.5000,-72.0000,-1.7449,-2.2742,-1.5768,73,2
1775966197.6729,3.9093,5.5690,4.4726,-3.1324,15.9003,5.0012,12.5140,0.0117,-0.6567,-0.5508,-2.1786,-174.5000,-72.0000,-1.7704,-2.2846,-1.6180,75,2
1775966197.6829,3.9093,5.5690,4.4726,-3.1324,15.9003,5.0012,12.5140,0.0117,-0.6567,-0.5508,-2.1786,-174.5000,-72.0000,-1.8225,-2.3047,-1.6987,75,2
1775966197.6929,3.8277,5.4857,4.5235,-3.0546,15.8484,4.9981,12.4490,0.0110,-0.6442,-0.5508,-2.1786,-191.5000,-86.0000,-1.8491,-2.3143,-1.7387,75,2
1775966197.7029,3.8277,5.4857,4.5235,-3.0546,15.8484,4.9981,12.4490,0.0110,-0.6442,-0.5508,-2.1786,-191.5000,-86.0000,-1.8768,-2.3236,-1.7796,76,2
1775966197.7129,3.8277,5.4857,4.5235,-3.0546,15.8484,4.9981,12.4490,0.0110,-0.6442,-0.5508,-2.1786,-191.5000,-86.0000,-1.9051,-2.3325,-1.8212,76,2
1775966197.7229,3.7466,5.4065,4.6029,-2.9792,15.7941,5.0086,12.3815,0.0125,-0.6333,-0.5185,-2.0776,-205.0000,-101.5000,-1.9626,-2.3484,-1.9032,76,2
1775966197.7330,3.7466,5.4065,4.6029,-2.9792,15.7941,5.0086,12.3815,0.0125,-0.6333,-0.5185,-2.0776,-205.0000,-101.5000,-1.9921,-2.3555,-1.9431,76,2
1775966197.7429,3.7466,5.4065,4.6029,-2.9792,15.7941,5.0086,12.3815,0.0147,-0.6257,-0.5185,-2.0776,-212.5000,-126.0000,-2.0217,-2.3619,-1.9824,75,2
1775966197.7529,3.6645,5.3346,4.6670,-2.9157,15.7380,5.0186,12.3147,0.0147,-0.6257,-0.5185,-2.0776,-212.5000,-126.0000,-2.0515,-2.3677,-2.0215,75,2
1775966197.7629,3.6645,5.3346,4.6670,-2.9157,15.7380,5.0186,12.3147,0.0147,-0.6257,-0.5185,-2.0776,-212.5000,-126.0000,-2.1121,-2.3779,-2.1015,75,2
1775966197.7729,3.6645,5.3346,4.6670,-2.9157,15.7380,5.0186,12.3147,0.0284,-0.6202,-0.5185,-2.0776,-212.5000,-126.0000,-2.1432,-2.3821,-2.1427,75,2
1775966197.7829,3.6645,5.3346,4.6670,-2.9157,15.7380,5.0186,12.3147,0.0284,-0.6202,-0.5185,-2.0776,-212.5000,-126.0000,-2.1743,-2.3854,-2.1837,75,2
1775966197.7930,3.5847,5.2605,4.7514,-2.8446,15.6887,5.0339,12.2541,0.0253,-0.6123,-0.4676,-1.9934,-222.5000,-143.5000,-2.2052,-2.3879,-2.2238,75,2
1775966197.8029,3.5847,5.2605,4.7514,-2.8446,15.6887,5.0339,12.2541,0.0253,-0.6123,-0.4676,-1.9934,-222.5000,-143.5000,-2.2672,-2.3904,-2.3004,75,2
1775966197.8129,3.5847,5.2605,4.7514,-2.8446,15.6887,5.0339,12.2541,0.0253,-0.6123,-0.4676,-1.9934,-222.5000,-143.5000,-2.2975,-2.3904,-2.3365,75,2
1775966197.8230,3.5120,5.1944,4.8302,-2.7596,15.6472,5.0471,12.1919,0.0273,-0.5958,-0.4676,-1.9934,-239.5000,-166.5000,-2.3272,-2.3897,-2.3707,75,2
1775966197.8330,3.5120,5.1944,4.8302,-2.7596,15.6472,5.0471,12.1919,0.0273,-0.5958,-0.4676,-1.9934,-239.5000,-166.5000,-2.3564,-2.3883,-2.4035,75,2
1775966197.8430,3.5120,5.1944,4.8302,-2.7596,15.6472,5.0471,12.1919,0.0228,-0.5821,-0.4774,-1.8727,-257.0000,-181.5000,-2.4139,-2.3838,-2.4657,78,2
1775966197.8529,3.4427,5.1159,4.8900,-2.6882,15.6032,5.0415,12.1489,0.0228,-0.5821,-0.4774,-1.8727,-257.0000,-181.5000,-2.4417,-2.3805,-2.4942,78,2
1775966197.8632,3.4427,5.1159,4.8900,-2.6882,15.6032,5.0415,12.1489,0.0228,-0.5821,-0.4774,-1.8727,-257.0000,-181.5000,-2.4688,-2.3767,-2.5207,78,2
1775966197.8729,3.4427,5.1159,4.8900,-2.6882,15.6032,5.0415,12.1489,0.0389,-0.5733,-0.4774,-1.8727,-257.0000,-181.5000,-2.4957,-2.3722,-2.5456,79,2
1775966197.8829,3.4427,5.1159,4.8900,-2.6882,15.6032,5.0415,12.1489,0.0389,-0.5733,-0.4774,-1.8727,-257.0000,-181.5000,-2.5481,-2.3615,-2.5924,79,2
1775966197.8930,3.3588,5.0345,4.9619,-2.6211,15.5480,5.0189,12.0953,0.0409,-0.5628,-0.4774,-1.8727,-265.5000,-196.0000,-2.5736,-2.3553,-2.6145,79,2
1775966197.9030,3.3588,5.0345,4.9619,-2.6211,15.5480,5.0189,12.0953,0.0409,-0.5628,-0.4774,-1.8727,-265.5000,-196.0000,-2.5992,-2.3484,-2.6353,79,2
1775966197.9130,3.3588,5.0345,4.9619,-2.6211,15.5480,5.0189,12.0953,0.0409,-0.5628,-0.4774,-1.8727,-265.5000,-196.0000,-2.6242,-2.3408,-2.6547,79,2
1775966197.9230,3.2712,4.9641,5.0375,-2.5434,15.4936,5.0247,12.0284,0.0454,-0.5539,-0.3869,-1.7598,-270.5000,-211.5000,-2.6488,-2.3325,-2.6727,79,2
1775966197.9330,3.2712,4.9641,5.0375,-2.5434,15.4936,5.0247,12.0284,0.0454,-0.5539,-0.3869,-1.7598,-270.5000,-211.5000,-2.6970,-2.3138,-2.7042,79,2
1775966197.9429,3.2712,4.9641,5.0375,-2.5434,15.4936,5.0247,12.0284,0.0471,-0.5436,-0.3869,-1.7598,-278.0000,-234.0000,-2.7208,-2.3034,-2.7189,80,2
1775966197.9530,3.1815,4.8927,5.1317,-2.4586,15.4482,5.0102,11.9685,0.0471,-0.5436,-0.3869,-1.7598,-278.0000,-234.0000,-2.7446,-2.2924,-2.7341,80,2
1775966197.9630,3.1815,4.8927,5.1317,-2.4586,15.4482,5.0102,11.9685,0.0471,-0.5436,-0.3869,-1.7598,-278.0000,-234.0000,-2.7917,-2.2681,-2.7629,80,2
1775966197.9730,3.1815,4.8927,5.1317,-2.4586,15.4482,5.0102,11.9685,0.0712,-0.5323,-0.2838,-1.6734,-278.0000,-234.0000,-2.7917,-2.2681,-2.7629,81,2
1775966197.9830,3.1815,4.8927,5.1317,-2.4586,15.4482,5.0102,11.9685,0.0712,-0.5323,-0.2838,-1.6734,-278.0000,-234.0000,-2.8381,-2.2410,-2.7878,81,2
1775966197.9930,3.0924,4.8145,5.2213,-2.3852,15.4068,5.0263,11.9265,0.0662,-0.5205,-0.2838,-1.6734,-291.5000,-260.0000,-2.8381,-2.2410,-2.7878,81,2
1775966198.0030,3.0924,4.8145,5.2213,-2.3852,15.4068,5.0263,11.9265,0.0662,-0.5205,-0.2838,-1.6734,-291.5000,-260.0000,-2.9047,-2.1965,-2.8121,82,2
