timestamp, world_x, world_y, world_z
1774528494.064700, 2.281684, 3.996625, 1.751051
1774528494.098169, 2.355164, 4.038403, 1.780517
1774528494.131404, 2.407716, 4.075137, 1.767980
1774528494.164545, 2.462719, 4.115434, 1.774482
1774528494.197997, 2.525908, 4.148778, 1.768891
1774528494.231180, 2.603677, 4.188662, 1.772471
1774528494.264511, 2.666981, 4.216164, 1.786448
1774528494.297753, 2.743039, 4.254510, 1.768684
1774528494.331063, 2.795363, 4.290452, 1.750705
1774528494.364428, 2.867857, 4.318973, 1.741048
1774528494.397700, 2.933609, 4.350799, 1.733561
1774528494.431026, 2.985433, 4.375249, 1.716562
1774528494.464306, 3.049021, 4.394402, 1.705624
1774528494.497667, 3.100479, 4.410693, 1.674258
1774528494.530847, 3.161127, 4.434116, 1.655485
1774528494.563854, 3.227647, 4.450710, 1.624481
1774528494.597189, 3.298524, 4.462435, 1.605512
1774528494.630400, 3.342892, 4.468895, 1.583481
1774528494.663768, 3.406115, 4.473532, 1.565632
1774528494.697227, 3.478079, 4.475273, 1.555495
1774528494.730526, 3.562841, 4.488805, 1.545630
1774528494.763722, 3.639327, 4.499086, 1.518115
1774528494.797107, 3.698165, 4.490589, 1.500849
1774528494.830439, 3.759246, 4.506891, 1.480311
1774528494.863560, 3.811529, 4.512636, 1.435193
1774528494.896942, 3.878843, 4.517617, 1.412174
1774528494.930371, 3.957201, 4.508007, 1.387501
1774528494.963462, 4.037298, 4.501589, 1.349052
1774528494.996812, 4.119059, 4.500773, 1.320936
1774528495.029851, 4.161791, 4.484272, 1.303581
1774528495.063148, 4.242077, 4.484555, 1.274991
1774528495.096635, 4.309789, 4.477508, 1.254624
1774528495.129760, 4.378247, 4.461604, 1.235172
1774528495.162995, 4.444750, 4.449218, 1.203617
1774528495.196662, 4.494753, 4.429586, 1.158279
1774528495.229668, 4.560821, 4.410782, 1.128079
1774528495.262979, 4.627032, 4.392366, 1.109911
1774528495.296282, 4.671193, 4.369681, 1.066469
1774528495.329550, 4.745629, 4.344169, 1.042740
1774528495.362723, 4.799687, 4.319654, 1.019741
1774528495.396177, 4.877819, 4.290304, 1.004117
1774528495.429236, 4.952005, 4.261683, 0.980578
1774528495.462649, 5.016022, 4.232273, 0.940580
1774528495.496024, 5.094680, 4.206758, 0.897816
1774528495.529256, 5.147404, 4.173890, 0.857543
1774528495.562987, 5.216551, 4.139200, 0.825349
1774528495.596243, 5.277663, 4.098538, 0.774689
1774528495.629655, 5.332277, 4.058528, 0.755387
1774528495.662564, 5.399804, 4.024203, 0.738355
1774528495.695660, 5.457794, 3.982146, 0.710731
1774528495.729023, 5.522435, 3.945883, 0.679869
1774528495.762203, 5.579347, 3.904614, 0.636139
1774528495.795504, 5.638326, 3.858778, 0.606304
1774528495.828738, 5.685898, 3.807804, 0.583751
1774528495.861905, 5.758746, 3.758451, 0.560027
1774528495.895503, 5.799587, 3.700377, 0.530284
1774528495.928645, 5.841572, 3.648760, 0.520530
1774528495.961962, 5.910901, 3.599657, 0.508575
1774528495.995223, 5.946516, 3.540529, 0.482303
1774528496.028595, 5.995322, 3.488906, 0.451307
1774528496.061814, 6.028343, 3.416237, 0.419116
1774528496.095033, 6.072703, 3.356530, 0.376387
1774528496.128337, 6.117807, 3.303669, 0.345318
1774528496.161762, 6.160802, 3.242318, 0.308382
1774528496.194905, 6.192464, 3.187941, 0.273617
1774528496.228189, 6.246958, 3.127036, 0.253339
1774528496.261535, 6.306803, 3.064304, 0.239304
1774528496.294714, 6.349145, 2.997423, 0.225055
1774528496.328071, 6.398737, 2.935696, 0.217561
1774528496.361337, 6.415402, 2.859537, 0.182309
1774528496.394633, 6.466926, 2.790201, 0.173651
1774528496.427843, 6.500184, 2.718029, 0.183567
1774528496.461358, 6.561077, 2.646666, 0.172176
1774528496.494626, 6.611025, 2.569465, 0.159354
1774528496.527876, 6.635112, 2.498273, 0.141064
1774528496.561045, 6.652302, 2.427517, 0.124598
1774528496.594259, 6.666628, 2.345890, 0.106958
1774528496.627653, 6.690874, 2.276844, 0.082893
1774528496.660858, 6.727641, 2.195255, 0.086906
1774528496.694122, 6.762780, 2.117475, 0.072951
1774528496.727531, 6.795494, 2.036274, 0.061996
1774528496.760745, 6.821621, 1.959633, 0.047387
1774528496.794173, 6.835480, 1.875443, 0.026934
1774528496.827569, 6.875653, 1.793019, 0.033625
1774528496.860655, 6.886969, 1.713752, 0.039131
1774528496.893822, 6.919905, 1.630609, 0.034035
1774528496.927279, 6.939797, 1.545388, 0.033017
1774528496.960757, 6.972033, 1.474239, 0.029857
1774528496.993893, 7.003726, 1.383157, 0.028214
1774528497.027271, 7.014642, 1.295637, 0.013465
1774528497.060570, 7.037510, 1.212572, 0.001874
1774528497.093711, 7.063641, 1.129023, 0.011474
1774528497.127046, 7.055490, 1.049810, 0.011909
1774528497.160239, 7.073918, 0.960267, 0.019654
1774528497.193546, 7.092249, 0.875741, 0.033017
1774528497.226908, 7.111644, 0.801555, 0.043085
1774528497.260095, 7.137853, 0.718264, 0.061102
